"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14"
"0610010K14Rik" 1.01510085140032 0.532723784012803 1.66739173059291 2.06411395189474 1.32844576946544 0.637065251962684 1.21070962129376 0.679889024803236 0.80002523169843 1.13925227995721 1.06346492639506 0.613790542336607 0.422874917819254 0.778599726200678
"0610010O12Rik" 0.35514528458869 0.104616984873776 0 0 0 0 0 0 0.011396647790019 0 0.0135463359193289 0.0434470923033476 0.00807259773351413 0.0334384688985769
"0610011F06Rik" 1.20969517246242 0.486286342472443 0.338877301922706 0.485998827968329 0.432125246207141 0.476815373758803 0 0.0439881881722408 0.205955646215179 0.123770904353408 0.452333167548914 0.38094302289007 0.600421629340063 0.265689498994976
"0610011L14Rik" 0.28368209406074 0.193370405125628 0.182655872766403 0.211777885795916 0.102275632830478 0.306908088367182 0 0.0376714279360207 0.132447917008825 0.166538757896153 0.0995226399629846 0.114081972572193 0.149269667664802 0.126023631683099
"0610012G03Rik" 1.45678356933548 0.781688292728533 1.62883022909866 1.58775508584418 0.575288043459907 0.839170913325529 0.949813794408399 1.3569026909489 1.23223909371158 0.69394043831122 0.925252314914606 0.373569172457713 0.99717081464459 1.08232285962441
"0610030E20Rik" 0.379198231660773 0.285681269917987 0.316173074110363 0.341622659555453 0.53968472749244 0.440761023654679 0.273134491423577 0.179870721247197 0.275677312481961 0.447931186391103 0.432366146090132 0.513372640272395 0.477045451676176 0.621793773185014
"0610031J06Rik" 0.684870008242462 0.661623503846745 1.79574133042141 1.29061415333448 1.40166629786899 0.75724823367145 0.273546003519297 1.06722053880792 0.8507309301237 0.597078282700629 1.31655626838296 0.641481444087945 1.1604259110472 1.0200884132139
"0610037L13Rik" 0.50712611741435 0.347633834177322 1.01578261474261 0.889881168977729 0.718373897684923 0.344703418577908 0.199553001277139 0.246177555112882 0.287768015865048 0.167948464507004 0.261650392199968 0.481015706330126 0.604012080869637 0.651344770829891
"0610037P05Rik" 0.211397807405589 0.319649578009038 0.677880915786265 0.481140891607924 0.232018561484919 0.291323258543024 0.369613907485529 0.275757102730927 0.199639664312082 0.291193668912349 0.494102458589947 0.514942508992453 0.467198148221313 0.421287373599789
"0610040J01Rik" 0.146437624512376 0.23848412070601 0 0 0 0 0 0.0199134377580281 0.101833116168316 0.0248647358370465 0 0 0.0108176469770265 0
"0910001L09Rik" 1.68502669428492 0.846928276534042 0.777885267516296 1.43271671221171 0.632050987778008 1.13661469680397 2.38398963500705 2.21709754520598 2.79061731586805 1.49560010057812 1.80450188043073 1.16760555817642 1.13545403107769 1.01107531621131
"1100001G20Rik" 0 0.239325928803607 0.200760573714646 0.138441970655377 0 0 21.0051240373524 8.86756789948256 0.14533045521839 0.398145983854416 0.0476227366730533 0.0429978071118373 0.0263848830857668 0.0308075364253076
"1110001A16Rik" 0.792836697310778 0.653906978109286 0.759306258612289 0.488711075495541 0.114090131203651 0.273663848569808 0.189853625128301 0.298558908516757 0.198367118205468 0.135266437472268 0.51363278817752 0.513500180253139 0.361505252511183 0.494299967895013
"1110001J03Rik" 0.70347015161639 1.00527671406842 0.882579150327125 0.630176689468861 0.743404779571305 0.686250560923207 0.142122168215798 0.423315478670801 0.519831249789961 0.423130240158401 1.21323944014781 1.80723507230456 0.919339200458733 1.18761533689043
"1110002B05Rik" 2.15304664932496 0.398411833249271 2.59440497755863 2.37391554808265 1.86927375173108 1.56944639593365 0.886070559866218 1.21310694092669 1.30492968872308 0.995699334034428 1.51234893998116 2.30257705588227 1.69019034647007 2.00850232244106
"1110002L01Rik" 0.145720593893632 0.0629933874504834 0.0303250849102377 0.249785821891644 0 0 0 0.0212180879956545 0.0278682887702135 0.0157653112703057 0.0416258375225848 0.16331015446999 0.0353112753134497 0.0419235306227318
"1110002N22Rik" 0.292930182607064 0.0396890249854381 0.0537212881035554 0.11284229203762 0.125156445556946 0 0 0.0780734933061989 0.050175697375225 0.0759965650555421 0.063413054782576 0.120003328943887 0.148992620574298 0.0315220531682239
"1110003E01Rik" 3.4982812426859 1.87450694370241 1.36457238030726 3.07234371384286 2.37764785097705 4.24026492360905 1.30098626662196 1.09064120477786 2.14266073683025 1.6467228546315 1.20629101415781 2.93589049462221 2.8635108630005 3.50127524148571
"1110004E09Rik" 6.60296187168864 0.331563707943513 0.504309285808271 0.36230577879105 0 0 0.211157565775582 0.0674469907861912 0.0992092129003727 0.036426524366653 0.233186035693882 0.165462174438768 0.144698130357962 0.138681132648264
"1110004F10Rik" 1.11351364783351 0.85670445603365 1.65580948822714 1.33214568649109 2.14468917674718 0.980353176798686 0.273629874026841 0.939536451585902 0.918134380519065 0.690800562181096 1.19900707402724 1.75994702742909 1.53171607900703 1.32972368503039
"1110005A03Rik" 0.203726782389501 0.389815738497396 0.915851031218267 0.833575778493283 0.655819292724041 1.40583304361755 0.273134491423577 0.59302400111151 0.80640412535177 0.829684872776377 1.38440088573111 0.473245654024884 0.629884170962192 0.501786609372974
"1110007C09Rik" 0.962197365100602 0.378383787437645 1.2264444612702 2.83213151890069 0.317485699608038 0.111461378951859 3.00456969880086 0.468280007867474 1.41594269025401 0.916114688220764 1.42819293070232 1.09954225992597 0.446586001777063 0.584811541276564
"1110008F13Rik" 1.49409360998123 1.12906852938844 1.48884165747892 2.85690241135577 0.988067529585424 0.776097529407538 4.16602244537203 1.58325298564649 2.8349682591406 2.90377323556532 1.59640065850794 1.12251077544428 0.988399196212404 1.1290516299174
"1110008J03Rik" 0.315811002159073 0.121096561014538 0 0.378001284495674 0.542905352839778 0 0.0767288937995381 0.0997226685617492 0.074387969807216 0.0942693750579865 0.0445723399653874 0 0.0891526199844685 0.0612081172527929
"1110008P14Rik" 0.455665545675776 1.08388705308466 0.57365513001963 0.549458470049145 0.613436316127557 0.874822384769505 0.719878949462843 1.28774137961506 0.519254133552701 0.554068148306543 0.762532498319971 0.544070133740714 0.286902372450913 0.322595299915673
"1110012J17Rik" 0.430158053612239 0.789859653028805 0.187432420794408 0 0.100679587213692 0 0 0 0.00973568586446562 0 0.0183724574815403 0.0527412251786609 0.0148210179457584 0.00449207642639149
"1110012L19Rik" 0.259692069941574 0.0318412073661293 0.401172107197862 0.335847973751482 0 0.148840682496302 0.256489176156766 0.216732263991201 0.130304376228192 0.0316744374619907 0.302129147748937 0.686531973642197 0.290846761942782 0.33965548595179
"1110014N23Rik" 0.334975748812075 0.10484257153573 0.115926038870286 0.296897595759949 0.193236714975845 0.165934449156316 0 0.223233244885765 0.311498207758012 0.160900218422196 0.19506079160253 0.30087961861283 0.197065728318398 0.114443633032679
"1110017D15Rik" 19.6367012310484 0.0141691628008467 0.0162348204428859 0.1289927934848 0 0 0.253522900536637 0.0534363242981571 0.0773146492868478 0 0 0.0413342702434589 0.0646164628962261 0.0377884339421859
"1110017F19Rik" 3.24917786502846 2.31755638750343 0.028964647111865 0 0.0970167353868542 0 0.199553001277139 0.0257405000948355 0.0193724375051339 0.0219998940179405 0.0546196337644246 0.0765784737910173 0.017496450137173 0.0303260543570189
"1110018G07Rik" 0.0569061276518256 0.101230043967476 0.141012771278028 0.300821810172438 0.125156445556946 0.0428978345173136 0 0.141364981561621 0.0588565537708555 0.145477181384121 0.154027447081366 0.185617943793308 0.1271015400818 0.163431601754897
"1110018J18Rik" 0 0.0514772395574525 0.328063767958133 0.407760384057746 0.0970167353868542 0.425903370616056 0 0.0167956573148447 0.0431023821308221 0.161897751992176 0.14314203799762 0.222585148710966 0.137934993776207 0.0994048653770676
"1110019D14Rik" 0.166751564410403 0.02578401725938 0.0241826272006191 0 0 0 0.574085257281765 0.0459796889460813 0.030051707537402 0.0258051197357556 0.0904848804405532 0.119891449129873 0.03796104814073 0.164768415222665
"1110020G09Rik" 0.396042735212364 0.158193290477612 0.143683111173453 0.068710168403549 0.460309467130562 0.158601989265605 0.142614697870763 0.107615716217927 0.164034785699955 0.0541031855955679 0.14272995381035 0.254530258964932 0.187715770575422 0.141068503704029
"1110021J02Rik" 0.110685856039298 0.117041359785428 0.225162480698884 0.301129222404651 0 0.17960198528855 0 0.243845513037207 0.101918795275201 0.0712447611252578 0.179243279580987 0.181702680610625 0.212462136633212 0.392526158172663
"1110021L09Rik" 0.0260569344016676 0.246316313898836 0.0635398258902494 0.533104087354431 0 0.0360407115878096 0.276067090984883 0.0127770054787799 0.00539593481063236 0 0.0454673693532081 0.22393879895281 0.145825255724726 0.047696747166338
"1110028C15Rik" 0.0602080345539466 0.190552267974704 0.136191870224488 0.152761110928274 0.522932382333432 0 0 0.0434986434132274 0.0662861331425845 0.0501855177924924 0.0742442467848815 0.393598787618566 0.281901873137514 0.428971133556126
"1110031I02Rik" 0.0433953704706285 0.198055774696188 0.158786938553534 0.0286092745546251 0.274725274725275 0 0 0.0747619483028173 0.0378346051553791 0 0.0170693322135851 0.131252372714636 0.18596943018785 0.0639944055971444
"1110032A03Rik" 2.6168127391939 0.385237330063693 0.2909868275695 0.171610629679482 0.209863588667366 0.20242271050332 0 0.184790518155195 0.122997268036531 0.0747802097611691 0.118106111912705 0.345958251043292 0.460411144531014 0.281930564752015
"1110032A04Rik" 0.952006146861087 0 0 0 0 0 0 0 0 0 0 0 0 0
"1110034A24Rik" 0.204295636920177 0.0162006810766325 0.124156703821946 0.229649139567674 0.137362637362637 0.278369291341212 0 0.0918601759218353 0.0481647079230121 0.0426152821414495 0.11514890944828 0.187825858886227 0.0914706915389631 0
"1110034B05Rik" 0.189576589034018 0.0143503111864981 0.18533420035481 0.107436890132057 0.480907724095822 0 0.161617816643996 0.0864704292264974 0.102752376140506 0.177704141953658 0.123591899229647 0.269188465785114 0.194113762014592 0.165092367116777
"1110034G24Rik" 0.0569061276518256 0.214917862276905 0.730272810753114 0.746844959747492 0.170502983802217 0 0.180844907407407 0.296568934140783 0.280078931239668 0.169076972878442 0.389952831711076 0.398231908434126 0.349909339433921 0.218845233807026
"1110037F02Rik" 0.143281128971999 0.307320179707721 0.318358199893629 0.392812263546562 0.458278026175818 0.153593471682213 0.256489176156766 0.269114335516118 0.18679166497744 0.177926404599366 0.28626690495884 0.248642369548807 0.22575897007122 0.251881887860714
"1110038B12Rik" 0.0310242019799646 0.0807825043853801 0.172906603993907 0.192304977383076 0.320334079595635 0.274660389875571 0 0.46220125060614 0.302196458170115 0.131373111362229 0.152902167881873 0.116284232874317 0.205809907666455 0.28527376705858
"1110038D17Rik" 0.100032007190853 0.0633051600452186 0.173833146751958 0.11389611036758 0.24762447003978 0.302115191469752 0 0.337553174963245 0.21251469646132 0.434473292249605 0.0958636873177109 0.550461969554923 0.155167821549616 0.162427601635789
"1110038F14Rik" 0.67112876032524 0.407623119341935 2.18596693628314 1.47679400602844 0.656727627305846 0.343201062178912 0.468548101170955 0.525614808114618 0.451911517500566 0.690910012630007 0.493312178051318 0.933606176885732 0.688966149869214 0.515283278711988
"1110046J04Rik" 0.0341110656296903 0.0434329614329785 0.0536250536250536 0 0.381021277429781 0.0569712921658776 0.113124731328763 0.0126754279224467 0.0107918696212647 0 0 0.222920331670137 0.297573734394903 0.0977438051045949
"1110049F12Rik" 0.336226851330321 0.211862323723957 0.539589476674277 0.418351222516689 0.40515524911701 0.335108134714211 0.53885387528341 0.283506547402608 0.195925603269326 0.320024828482109 0.137415003273327 0.29501754619097 0.308452854717658 0.177666862352179
"1110051M20Rik" 0.441621937923439 0.0263923272226298 0.189857854803521 0.290516935672733 0.415652895309751 0.0997794873329941 0 0.0961559684354276 0.0198131522186173 0.0308611495160972 0 0.30727044299898 0.269884041919574 0.127555118297338
"1110054M08Rik" 0.369056772065227 0.420466282121478 0.29232653876273 0.183710480646217 0.315449305631036 0.112559973144969 0.084888922844458 0.215250925231122 0.0145713332332768 0.0349240053643272 0.419834213748503 0.0387912642073005 0.380519886384749 0.0842620647045033
"1110054O05Rik" 0.100277916427935 0.0619328339658391 0.1133466657528 0.040472721385786 0.469772620506223 0.174504822180984 0 0.120434070059638 0.200629248947267 0.144981050001904 0.130004070580927 0.145503144376513 0.120090607401684 0.118331378865248
"1110057K04Rik" 0.193767370156584 0.201421693289109 0.182993613300215 0.211214867819928 0.197468398180312 0.0720814231756192 0.462166881771603 0.235534582083159 0.19535934395997 0.298944118397426 0.436101578982255 0.342109458552438 0.19187399887524 0.181584004008204
"1110058L19Rik" 1.3320681416657 0.519825906812855 0.399023580596344 0.943241144390484 0.558187107535299 0.479056590805789 0.199553001277139 0.578367134786882 0.278543629171245 0.288822439430897 0.695272215607283 0.191600644359375 0.496070142086778 0.603113035390182
"1110059E24Rik" 0.687617370800055 0.164218137696181 0.866181191052458 0.989047133122858 0.73236049266211 1.64929373686519 0.163302632438435 0.402262935347137 0.241677025717569 0.269430254348363 0.174615843293208 0.58514806439649 0.385725303892432 0.408498981780156
"1110059G10Rik" 0.436665284874047 0.38246344906915 0.688775070922067 0.624437403764864 0.482367418158941 0.626431692806748 0.199338197185345 0.372613502946805 0.456162108964618 0.196930694611693 0.27313605925646 0.20765962357074 0.516218880574223 0.579707997833264
"1110065P20Rik" 0.411334186209681 0.474889673612813 0.328799992552511 0.114826337602109 0.652841953849981 0.0956218855583172 0.0767288937995381 0.186016185904004 0.0710538861690391 0.244751136291612 0.192177307844168 0.356148088240907 0.727627700889159 0.534369734236432
"1110067D22Rik" 0 0.126999948815088 0.599215775483085 0.416854531851586 0.607764996911339 0.045160998961297 0.289949932116681 0.0678349007051227 0.0329293661563195 0 0.0414009244041861 0.682206369180685 0.642002816347279 0.502859137359695
"1190002F15Rik" 0 0.119942107942566 0.0967509886142733 0.317038107507897 0 0.288325692702477 0.142614697870763 0.146255588339354 0.0741982654700345 0.0759759177409122 0.189643467563885 0 0.0459783260787609 0.111040419337189
"1190002H23Rik" 0.0841373127400055 3.5754520378278 1.00760434416371 0.156597450593504 11.6268384911125 0 0.82327977030493 1.28761095745768 0.257220177317934 0.123992519255269 0.465877867213327 0.163260863649969 0.50507013870088 0.0828203640494063
"1190002N15Rik" 0.529480890612402 0.41072236600753 0.146994781721457 0.096932552978817 8.05083340667494 0 0.31017601489679 0.301035116090744 0.0671019931863907 0.226906286565707 0.336005854838082 0.205144592007129 1.78159607058325 0.403699554104119
"1190003J15Rik" 0.25146900184467 0.605843451796043 0 0 0 0.0449733308148268 0 0 0 0 0 0 0.000640286848508132 0
"1190005F20Rik" 0.398958457523573 0.160530921519271 0.215416208129843 0.355487104440765 0.894670774848796 0.267803621388225 0 0.241142970491938 0.154037623149554 0.0462888510241639 0.100728184769341 0.173570892812254 0.236899562712069 0.213192225737715
"1190005I06Rik" 0.0368340405469118 0.0141691628008467 0.00682836228558942 0 0 0 0 0.393712469486775 0 0 0 0 0.00685521242932276 0.0238168876360799
"1190007F08Rik" 0.125955553291433 0.770380331516307 0.111402120288588 0 0.145348837209302 0.0915222902537913 0 0 0.0134892540184259 0.055326872724357 0 0.64924339984471 0.736799017162279 0.705803722492264
"1190007I07Rik" 0.371125782781676 0.180214620031224 0.207085509716782 0.383991474167924 0.237897010801136 0.232044318548053 0 0.18874043834302 0.0976121638835858 0.147823780757121 0.221933264263393 0.311998676706124 0.198748800964447 0.129743814279956
"1200009I06Rik" 0 0.0112964226488756 0.150652848588339 0.0268452772446007 0.379019985338534 0 0 0.0336585089193146 0.0386827397437127 0 0 0.0668102090364477 0.493654446095999 0.135157675776709
"1200011I18Rik" 0.231466290221882 0.155355160818689 0.142117265741411 0.214272606754627 0.24981201544647 0 0.35144388040159 0.269017505576072 0.189961620582485 0.158852557300057 0.269943916120261 0.0627175515067892 0.170234791265895 0.173222282404468
"1200014J11Rik" 0.278479548534491 0.189766058656284 0.134904736947043 0.208906579007195 0.117164616285882 0 0.084888922844458 0.189001059307277 0.143345915880924 0.0549081327441569 0.242786548430413 0.0413342702434589 0.178476156372885 0.223420269868696
"1200016B10Rik" 1.53440853321288 1.21551967989797 0.373165680228169 0.787971708847153 0 0.406435541891576 0.475405288170227 0.116110372193092 0.17279023307592 0.132256251688427 0.329327071587562 0.495094893323574 0.370226448731977 0.300573642505244
"1300001I01Rik" 0.112525352775428 0.317790554486087 0.101958520511187 0.415889293416105 0.117164616285882 0.052993157734892 0 0.515671192590275 0.108972570887772 0.204145280083553 0.0819119995257929 0.242368917521245 0.109429705943811 0.176706141640386
"1300002E11Rik" 0.254895498822937 0.195890392455998 0.371076518362082 0.370914963137747 0 0.669188184214163 0 0.205994289293619 0.113096803418349 0.00947256744468021 0.38828174938269 0.621986412379401 0.356434203499532 0.26904571687326
"1300014I06Rik" 0.0155121009899823 0.427888310511948 2.21106844262002 0.504442298998414 0.117164616285882 0.451642921626003 0 0.036123553000313 0.100139570413604 0.0590803238105646 0.233339218538509 0.622753344292928 0.100750904566663 0.541975713887137
"1300018I17Rik" 0.0278832694806462 0.0775478176990571 0.246515896000447 0.16345731659602 0 0 0.121393107299368 0.106969980727498 0.178137807701923 0.175604850505476 0.0664025679800267 0.217530218200641 0.102687990549422 0.138125040975782
"1500002O20Rik" 0.0969533292660143 0.0884422681968804 0.224624690456975 0.177011144509846 0 0.142053515366859 0 0.130317929799033 0.125352333823638 0.0802174244385213 0.0991066784883987 0.0330354635701425 0.0987396297213549 0.175741697229671
"1500003O03Rik" 0.621074204427156 0.845472126685474 0.593753748228673 0.521547199386777 1.07197453442505 0.324287383426046 1.08295049722729 3.13956691420649 0.879223059849659 0.827236561147437 0.581265591359945 0.499353687558675 0.805514730699302 1.05897392974692
"1500009L16Rik" 0.353996803319245 0.0109980874325955 0.0133461456331411 0.110352224560049 0.388073908242028 0.0449733308148268 0 0.00794781149062794 0.016895223579622 0 0.0262440955901013 0.406939087611832 0.116060654021585 0.251010383595589
"1500010J02Rik" 0.0322360192384563 0.0382252651871476 0.00682836228558942 0 0.278745644599303 0 0.987547368812613 0.113147606696477 0.140184790585227 0.0110925741871362 0 0 0.0312368387969828 0.0818313958313501
"1500011B03Rik" 0.107011506955486 0.0697032284449028 0.13765109632527 0.366289957171488 0 0.280186085300611 0 0.0226728578683886 0.0942544401217971 0.253677845187972 0.251602876804802 0.151513406282157 0.0713169844980098 0.129839186929961
"1500011H22Rik" 3.01169358589365 0.0539974081521392 0.167059878616845 0.180469748884824 0.3050563540172 0.082185477670896 0 0.0162184261179657 0.0731312436824687 0.100119765147031 0.0154515191705892 0.364162619140778 0.206926591997039 0.174129301811028
"1500011K16Rik" 1.40415500922186 1.00425901962898 1.25678869395723 0.694926909587198 0.772232464272633 0.182596251574484 0 0.796780903242741 0.407004408675663 0.209689988945521 0.150350409516928 0.551362490615997 0.782974979402858 0.634188050918343
"1500012F01Rik" 0.225812820825941 1.09291078356911 0.571857713865608 0.686931910708038 0.568999191214517 2.19333930325464 0.914620668237936 0.688032191191085 1.93413173039876 1.03643315992306 0.720205504288112 0.718094932766822 0.499241506836223 0.553587473664686
"1500015A07Rik" 0.0368340405469118 0.0263923272226298 0 0 0 0.251804724790341 0 0.0434577615541996 0.0613593797233041 0.146717849499926 0.0629139562828479 0.037214841278702 0.0519810184883673 0.0137993464629515
"1500015O10Rik" 0.684292074589848 0.016508378827674 0 0 0 0 0 0 0 0 0.00958052623914527 1.06537017883109 0.032972437803731 0.0327052756206654
"1500031L02Rik" 1.21084841463258 0.0896241834251529 0.256845572686965 0.330374470094928 0.266311584553928 0 0.398354127070288 0.0568247993990576 0.0682907858425029 0.00947256744468021 0.0557442925813493 0.463567166350929 0.0985664318807404 0.289189039714362
"1500032L24Rik" 5.53715732830088 2.59956285916122 3.196470135612 3.47297704284589 3.99858802502451 1.02475765647366 2.69202662734905 4.04851168250798 3.15263523342208 2.52687096079294 2.28112591567325 2.44334976636537 3.20048855686346 3.35074564858543
"1600002K03Rik" 0.460926401493999 0.266518618061953 0.289435195127457 0.256468673210154 0.100679587213692 0.247334698031888 0.518691426349794 0.172910714957994 0.215215999252107 0.200658382312073 0.240822904851634 0.320244572807263 0.272817657096372 0.18083102337914
"1600010M07Rik" 0 0 0.0538916475968602 0 0 0.045160998961297 5.90779100752246 0.156107569513605 0.398925251441055 0.638470481127344 0 0 0 0.00787369336058681
"1600012F09Rik" 0.2867820554583 1.22876669293244 0.479826195442204 1.0127159781963 0.780594626952624 0.186870102551282 0.142614697870763 0.133772561102625 0.0858791887479832 0.0971075456974232 0.0960567036981941 0.419224939064646 0.430126015381804 0.32035169630784
"1600012H06Rik" 0.491064917290788 0.220671659653991 0.578027537946713 0.645023368617764 0.644456839588738 0 0.0767288937995381 0.303585845593772 0.245518097683982 0.423574023306047 0.304789015990086 0.359829441591074 0.373853517790254 0.670554150198299
"1600014C10Rik" 0.0155121009899823 0.123503558346737 0.106019307387707 0.181192775851737 0 0.304013221399766 0.27293321324272 0.734996564172934 0.421962579192704 0.0890309861042659 0.236778569765831 0.0803583576215227 0.10316064410039 0.0480646842291505
"1600020E01Rik" 0.0440142782318584 0.167800470965919 0.247293439529383 0.160435472731442 0.170502983802217 0.105863362055621 0 0.0614465157391894 0.109274935402852 0.0649868995008046 0.0634432155636533 0.316877774861212 0.298050577336738 0.178831175492232
"1600029D21Rik" 6.30067776448515 0.195407999745457 0.138638449387504 0.0401008938489239 0.0970167353868542 0.0449733308148268 0.235155790711346 10.7014331012962 0.503307331406725 0.114882251400556 0.0606238681700461 0 0.0333719006145068 0.00931554932862836
"1600029I14Rik" 4.7431468034769 0.00694096913975711 0 0 0 0 0 0 0 0 0 0 0.0276569892279338 0.0148836987777507
"1700001C02Rik" 6.02905865772948 0 0 0 0 0 0 0.0210828132906055 0.0279222915865777 0.0567296552659338 0.0356817107606209 0 0.0112230422525095 0
"1700001L19Rik" 3.06088728668665 0.0402285141963375 0.00869051343553377 0.0502517613242344 0 0 0 0.0155712790871493 0.00989777577182856 0 0 0 0.0470392021915283 0.0221721364396684
"1700003E16Rik" 1.05790598031257 0.12455884482501 0 0.0502517613242344 0 0 0 0.00754739765728777 0 0.0110925741871362 0 0 0.0128050782104172 0
"1700003M02Rik" 0.268500701386511 0 0 0 0 0 0 0 0 0 0 0 0 0
"1700007G11Rik" 1.85598076327084 0 0 0 0 0 0 0.0220513001446565 0 0 0 0 0.0224460845050189 0
"1700007K13Rik" 10.2656502626706 0.0106672242069185 0 0.0886902227898397 0 0 0 0 0 0.0381935956978734 0 0.0429978071118373 0.0296103525747359 0.0257689453286056
"1700008J07Rik" 0.245363937063547 0.11854641545995 0 0.0286092745546251 0 0 0 0.018271566332534 0.0278008958939663 0.0366984747314533 0.0813635837812627 0.0327960251217552 0.0797957207821853 0.0257689453286056
"1700009P17Rik" 12.3405433213311 0.0292677135297236 0 0.127058719898903 0 0 0 0.0549846990357031 0.0303120591732326 0 0.038203327766581 0 0.0447318791789565 0.0485653003933332
"1700011I03Rik" 0 0 0 0 0 0 0 0 0.0107996492273931 0.260666895970317 0 0 0 0
"1700011J10Rik" 0.674389335807907 0.372622444588556 0.366056683511567 0.24113140311741 0.451458810601279 0.131919648527667 0 0.268720267157048 0.304688054692484 0.231448313979328 0.248059478422137 0.159231911456009 0.368939566036462 0.199258374360768
"1700012B09Rik" 1.86212176555016 0 0 0 0 0 0 0 0 0 0 0 0 0
"1700012B15Rik" 0.0973712868481111 0.0955847717199294 0.201284621083704 0.19071663399943 0 0.0573183922425107 0 0.110725491076232 0.20362511836755 0.21114889984352 0.365938836645325 0.0354239359535238 0.160082253955973 0.0612582910289615
"1700013F07Rik" 1.68987267922186 0 0 0 0 0 0 0 0 0 0 0 0.0112230422525095 0
"1700013G23Rik" 0.352062035813414 0.0106672242069185 0 0 0 0.0592203054583355 0 0.0072489822428931 0 0 0 0 0.0294546505974086 0.00747240068805866
"1700016K19Rik" 11.3851084565859 0 0 0 0 0 0 0.0295632113769128 0.0224639784285826 0 0.0157372260935798 0.0853667468445228 0.0569001624519641 0.0125107905568553
"1700017B05Rik" 0.370116695541248 0 0.135415337589408 0 0.0970167353868542 0.114289684408388 0 0.521111190937268 0.0827911341674655 0.0426192681137289 0.109708510259849 0.205934751533668 0.173084233669964 0.0761779676550915
"1700019E19Rik" 6.8237455253471 0.384445986663703 0.742092773847472 0.621554779078705 1.8310555008334 0.0506485547434904 0.351959713113274 0.038075493263622 0.0945490508685053 0.0589197809743763 0.0521599198557921 0.626700164884218 0.77980721821149 0.599655105293661
"1700019G17Rik" 0.178368217166515 0.0133269008825074 0 0 0 0 0 0 0 0 0 0 0 0
"1700019L03Rik" 0.929963262041709 0 0 0 0 0 0 0 0 0 0 0 0 0
"1700020I14Rik" 0.429543512107356 0.216428092983973 0.640211872171035 0.322330738811034 0.659150742170648 0.209107270188607 0.902852911223751 0.384275526981501 0.184950877131523 0.410454903266618 0.684728311648654 0.132782740537154 0.255314268421225 0.46228932558124
"1700021C14Rik" 0.202224979808338 0.068764512208073 0.0554163575349357 0.0889052414157516 0 0.155502560104566 0 0.0616457398141351 0.106243102617358 0 0.0199571357714434 0.0531971486328333 0.0366178670776174 0.0925382548229001
"1700021F05Rik" 0.320953883218297 0.224172195014067 0.46642416354225 0.218737652010974 0.613448908945129 0.0324513068141254 0.084888922844458 0.249464329131608 0.266447979339652 0.123977635805329 0.253118961347549 0.481485745281164 0.352927360834838 0.355639204778725
