"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19"
"1110004F10Rik" 0.699177592730881 0.584758300254038 0.465623725596226 0.498147010859478 0.778193203780237 0.107235541905655 1.02894148320558 0.923375129333781 0.552889967761121 0.622490624216381 0.397891236480241 1.04943250231796 0.868540975448721 0.655790395143214 0.469386389344676 0.876999665255098 0.872501464051428 0.86310645240257 1.00516887337482
"1110005A03Rik" 0.0416183794802352 0.568661558483565 0.357037656557477 0.502401934448325 0.581002932008854 0.379386893382743 0.487714041290442 0.523258548858565 1.14796982647845 0.743914075808844 0.461557559147652 0.268261456715215 0.322952552383657 0.439731028339675 0.412771021690235 0.51733942135148 0.543474488406906 0.605756801598463 0.680654009615275
"1110007C09Rik" 0.732078600783462 5.92982109738758 2.28762519733749 1.03773211169247 0.473904372935883 0.59785291830164 1.5975219406786 1.60961454065393 0.945863732784144 2.16633817697285 1.94817659221665 0.652146178987659 2.92719784806983 1.24184784263282 1.72114092168665 0.887491894037554 1.39749049610168 0.832254431391 0.868433931730576
"1110008F13Rik" 1.43452120913322 1.46248890070029 0.761417175252302 1.11853987996966 1.59244652232351 1.38089995664692 1.0549053216092 1.59083580270199 1.56658378857883 1.23263593856823 1.8460522616892 2.00465860769808 0.954289875795846 0.748552001060704 0.761581894952124 0.86276499986693 1.76356603542308 1.07077373264612 0.973686888267644
"1110008L16Rik" 0.447876825445417 0.0260483782736182 0.144191530943782 0.335270276999414 0.246381634113491 0.44441422751908 0.107826011947122 0.0974203101862676 0 0.00757053849240296 0.101903839583792 0.0602720906113955 0.103582721586654 0.0069010588294562 0.0636099253025792 0.136088843058833 0.0327170729180895 0.0221437840221247 0.056949627361782
"1110008P14Rik" 0.206395552805251 0.36515137925394 0.171945433188086 1.08359187789359 0.698391184125303 0.321813510966265 0.579016296615063 0.985458498361176 0.926849097758897 0.358653308755306 0.330056290292326 0.44414590819644 0.481702570233658 0.368696208965781 0.499707302180031 1.55622126190598 0.649519531623534 0.619743518574591 0.510019456423262
"1110012L19Rik" 0.0477120861871125 0.0875244264602232 0.0615122417431188 0.220595885883907 0.277930257877484 0.0205095389865827 0.10997927631413 0.180804235433677 0.225337635008722 0.033878477204429 0.034032564768823 0.173461306468947 0.129240456137083 0.147795937798903 0.224406615091763 0.160451619633772 0.206260070047223 0.1752129798989 0.199622082265731
"1110014N23Rik" 0.242302719198216 0.191286542306197 0.157953831341925 0.188520603454577 0.190818573109931 0.0314742540601788 0.137381508448963 0.285393523830677 0.0930340066108119 0.0957010601855076 0.0787557288518077 0.0831047878230517 0.231225135851497 0.146730280251883 0.204442979129749 0.25481765749256 0.103766069075473 0.117062320391925 0.132003804138141
"1110017D15Rik" 23.5565799390439 0.0205974321256211 0 0.00451790616274798 0.0639952372714656 0 0 0 0 0 0 0.0168183966349752 0.0350827953971372 0.0722667678306879 0 0 0.00620132558068661 0.024015606225226 0.00989450009852474
"1110017F19Rik" 2.35431910672375 0.0287158277240684 0 0.0720330729959493 0.907741463798351 0 0.07833429945636 0 0.0324546269037754 0.0106441161568915 0 0.0170276819024688 0 0 0 0 0.0935620105838851 0.00312743139070799 0.00986139214727665
"1110018G07Rik" 0.716905534674939 0.0722974788924423 0 0.0522093190224745 0.076423878785883 0.0136335997338721 0.0349298608394344 0.0479901716128537 0.163163546023305 0.0356173055268996 0.0756220543468692 0.0947467715011072 0.0866061616743429 0.0641821261028437 0.13883199414605 0.0551839659980598 0.0369070743343035 0.0866221500446532 0.0807528030094041
"1110021J02Rik" 0.444456311467751 0.0611679269634066 0.112822853813445 0.500365444269424 0.14000807506001 0.236041020988649 0.219928768621258 0.177265946159195 0.0833942438523685 0.0495899642225435 0.116832238090734 0.0319505574896593 0.0886446821377383 0.137948707407449 0.167517452962899 0.123048331151905 0.145632132554909 0.232751184407838 0.208700883168783
"1110028C15Rik" 0.017762336386679 0.280944136737289 0.165593182116602 0.208952146185449 0.235310236907967 0.0846857035954083 0.445047839280309 0.194708111789583 0.0888932726953065 0.0800219896082691 0.0368693536878289 0.311769368622545 0.395616814744148 0.268823972328216 0.267035172136606 0.187062673340677 0.284279736610311 0.238388040858957 0.208396702536835
"1110031I02Rik" 0.0450388934579013 0.0595035615083184 0.0265710110269696 0.460187125124978 0.129689900823319 0.292746493601364 0.0791022989171105 0.144543784539537 0.0962027516131398 0.042375355020758 0.0300909246799389 0.13487318122023 0.241342874801996 0.112118795854413 0.1624552023494 0.205237934394242 0.171791666168462 0.076726267622407 0.1547328748029
"1110032A03Rik" 2.67725314277069 0.0851606897301398 0.0947775759846792 0.524684633455505 0.219058625151166 0.137522730150215 0.478880229473938 0.216396930698788 0.0639131407831258 0.129812683531828 0.0294523124509044 0.0861031993030229 0.137726816181334 0.0670637653099518 0.14721834218834 0.148845151897419 0.17342829871151 0.179621887413313 0.161243386732255
"1110034A24Rik" 0.511948574266279 0.0292098247012931 0 0.0336181219553897 0.0464370016037596 0.0138114870137493 0.268682448578842 0.135899108501848 0.160872896753401 0.0454819049563459 0 0.0675076082583381 0.0674185815419075 0.0701106333536616 0.0378450781855257 0.10412353675439 0.0910124797701316 0.0566350361302033 0.0600716747850366
"1110037F02Rik" 0.0755875308238953 0.132632919218019 0.0644246875402654 0.229924486419462 0.155239956223184 0 0.236533495713188 0.370529930741738 0.160596869376684 0.0783731491097709 0.0624787091497343 0.113190175290698 0.0847864257353666 0.142567571899774 0.192722822428987 0.182848791375998 0.169007611278965 0.157238903814511 0.178058175108437
"1110038B12Rik" 0.0726792811255264 0.625768251408052 0.216906999497063 0.540706054132347 0.779924730846469 0.0583716361937908 0.702299935254898 0.947758875218769 0.316069302630884 0.397019428415962 0.534937701315119 0.467963457415774 0.50333256166329 0.272064035099693 0.573097294635374 0.406048652740912 0.473328844887764 0.514694294099498 0.445827020972087
"1110038F14Rik" 0.203143292164298 0.187841928139207 0.249593319726679 0.273856406504265 0.403763115226749 0.165169504655609 0.78075325508682 0.128191980309712 0.280404968830152 0.104761099062506 0.153670945364151 0.212930405098948 0.261088071163863 0.341160717584294 0.347698438318436 0.693077739184629 0.24052099869021 0.429682831580959 0.421634115445814
"1110046J04Rik" 0.017762336386679 0.00576334329239054 0 0.0230255964188908 0.00620013491806871 0 0.586067069293774 0.245531495531496 0.00638608752516118 0 0 0.330708952860681 0 0.0184727222217443 0.0139600694164874 0.0330884785917544 0.030747941305137 0.117905141961191 0.11636464846453
"1110049F12Rik" 0.0567075231377029 0.213091398480141 0.0943706390757264 0.274835061897542 0.27461820683945 0.210819408867346 0.692564346943774 0.679083124487873 0.351979853469128 0.176118317627863 0.163907180586893 0.151335595186464 0.188374941168014 0.205021722361229 0.18589855893227 0.289713351876736 0.233835558783185 0.163752368364054 0.147836068102431
"1110054M08Rik" 0.0337340943745024 0.0563796525389422 0 0.406709156604053 0.292143826676792 0.151527827930799 0.055509914070653 0 0.11670892569999 0.0330625464050523 0.0184654474547227 0.0767008873297437 0.210096776031706 0.0594370743870562 0.106965594340335 0.150686840858606 0.176191050326947 0.110276167373885 0.116940888712407
"1110054O05Rik" 0 0.0561006124922731 0 0.0413135141200628 0.0277143241297285 0 0 0 0.0951570691114213 0.0412954019632156 0.198242034366707 0 0 0.0312213962222526 0.0412173608354431 0.161006155754436 0.0293821285933382 0.0414711677134756 0.0148400416647451
"1110058L19Rik" 0.994146992657623 0.193144226663821 0 0.615998780308716 0.317655584505699 0.191505512045543 0.0659074132658441 0.20307794224994 0.226531922982005 0.208933594099566 0.0593005353963809 0.0655851733530661 0.273413229912155 0.293111327453819 0.426438985715468 0.668746767184501 0.39553279282773 0.469094868829461 0.560453725697198
"1110059E24Rik" 0.420539100601889 0.113997920951639 0.0895362739611748 0.124772414956223 0.195267269823511 0 0.240304913222442 0 0.0652258287338346 0.151881598160795 0.019720909686122 0.436054470801052 0.214220062024105 0.374149560190672 0.289866119462569 0.430272016382306 0.112389320006333 0.193720509727683 0.261694437599241
"1110059G10Rik" 0 0.183079548075526 0.0845581531120793 0.23069850351468 0.219078232115664 0.0958699950528537 0.468708429528043 0.604239996404874 0.182651371205689 0.129791611953057 0.0916492254151463 0.138348815559705 0.207925285073794 0.323191780052696 0.195079265156972 0.529491504253345 0.228618724623422 0.22778289778905 0.225934734575187
"1110065P20Rik" 0.184984609799394 0.175832571473637 0.0142331532839443 1.12831307632995 0.329784654656803 0.423775761855395 0.310336218966775 0.823511477164303 0.246292793836229 0.163911745318988 0.150104278298223 0.495922730504911 0.147967834323548 0.24487379065357 0.159612591044893 0.201712195322972 0.462442901714601 0.607258020464929 0.558056230164964
"1110067D22Rik" 0 0.0253453650028709 0 0.134246297104618 0.176012877071718 0.0250548701656628 1.07537791041261 0.0467097642091103 0.0346353065109554 0 0 1.09173631818113 0.0901584418615716 0.151287887428722 0.227156710736571 0.108164030493083 0.557408456111245 0.346611751937156 0.309676912171652
"1190002F15Rik" 0.12709710218607 0.0278238832831417 0 0.0898217715795017 0.223386711453985 0.0285668578741687 0.0737914800357151 0.228157566446602 0.392068599133534 0.230592387458319 0.120163772303998 0.0270071731051767 0.0100979093288526 0.0360640898306771 0.0124245519085354 0.0850949717270238 0.0930586994177149 0.122125275821499 0.213854708193555
"1190002H23Rik" 0.153781450744557 1.64625317653779 0.442121327738712 8.06831293175303 1.00387464400256 0.429117116983492 5.57167538472469 5.99649790781482 4.49267784128917 1.34962072381423 0.643490643140329 1.5285709472935 4.26860800001925 24.6451238520164 9.11440422613181 0.339379664931705 5.01650077070893 3.50825241110142 1.4181959688182
"1190002N15Rik" 0.0575901374680587 0.0873374154143353 0.103985014496698 0.129062028744637 0.324129516166369 0.0551035056681404 0.291155166729678 0.150318961683169 0.328836402126831 0.071776890225309 0.164550162159916 0.36469246174521 0.234636777182097 0.236665079895121 0.345658495509667 0.222648457674859 1.02874829410759 0.243612561604987 0.205029414785234
"1190003J15Rik" 1.03481233280182 0.0254559345680252 0 0.271274746156605 1.51056214470701 0.874380338098964 0 0.125455227690359 0 0.00291006445792774 0.0180174985946351 0.0250245383706219 0 0.0114469388596102 0.0198813908580954 0 0.203669323093276 0.0116081494107063 0.0267142085860491
"1190005F20Rik" 0.248200471996 0.0826197027511372 0.083787814730309 0.0924210202678889 0.102873294326105 0 0 0 0.128569757868506 0.0222243523442798 0.023279851753904 0.0493621361484381 0.154538361850527 0.0904554456104023 0.0227305036232119 0.0169545550107492 0.0722096980729581 0.0654774644735849 0.062034278542816
"1190007F08Rik" 0.360567124416924 0.0516946000907921 0.0704746467458332 1.28154410421881 0.45850014406426 0.073169544020739 0 0.138642413487134 0.0118635783399532 0.00618253072840384 0 0.278326928054997 0.110212925606258 0.0135003365686474 0.0117788155283969 0 0.241794181684012 0.141804835897402 0.294969583366749
"1190007I07Rik" 0.134848757874379 0.134228426003114 0.0265710110269696 0.291980068131061 0.234173514944657 0.204582651391162 0 0.122983077528532 0.0662029102786553 0.090412720279663 0.203902929818781 0.0190786536575687 0.144099207751132 0.050573370173278 0.0467617618737192 0.0364842616988168 0.0726090500168981 0.10654692674404 0.169114631894738
"1200009I06Rik" 0.0238560430935562 0.0743019682959203 0.152887719195641 0 0.0628680414468057 0 0.055509914070653 0 0.00969557930425608 0.0500084457822443 0.0541175360690697 0.0699211642246739 0.360478316988148 0.722180822419125 0.316698200223674 0.153529981136565 0.0335317562796859 0.0898010484506474 0.0128476612740916
"1200011I18Rik" 0.528267318685643 0.230468094897747 0.120024254083327 0.117384334808924 0.126808249506644 0.0312294081090281 0.11932291194059 0.133262260127932 0.168463822805177 0.132330354596056 0.087240300640537 0.132930355776223 0.105669408277968 0.156993799406573 0.128554142020712 0.17285185399353 0.0689148770819487 0.132257606448394 0.114106997580285
"1200014J11Rik" 0.0755875308238953 0.113230770448761 0.162503549146185 0.211391391750699 0.144962927027229 0.0250548701656628 0.0263669969572486 0.199398109830645 0.190051216639195 0.0905260024572981 0.0877257875812662 0.127368984289646 0.178679842103108 0.141606052733592 0.0652034367091752 0.165662212142533 0.0996084073710762 0.129217707079439 0.101603943823262
"1200016B10Rik" 0.717601528631595 0.151813403428288 0.059455420728434 0.456951530377279 0.408200696173292 0.0906340582044214 0.566797878360879 0.840938931587792 0.288818845152944 0.1152301325573 0.146831942234336 0.490189564283875 0.634588129220061 0.394394479435607 0.489330821560003 0.230192592872735 0.312763018806365 0.245955029975243 0.259981649258751
"1300001I01Rik" 0.348010787378849 0.122424007063975 0 0.170940390966021 0.371361357216832 0.00807093382318521 0.107826011947122 0.0640500102480016 0.0931971024103896 0.078163354148695 0.0956191079126348 0.262227411787093 0.201250063219396 0.10802124461372 0.185527411526337 0.252535926887298 0.0684857939541311 0.12365949624894 0.0912358808527919
"1300002E11Rik" 0.20381372846705 0.0849753753464245 0.113914892052917 0.459888280602797 0.285929883995921 0.161131861380958 0.30111324937282 0.733018543228735 0.175964347208252 0.0415946498391865 0.0446130736874407 0.324121110046662 0.443076224137728 0.30657487513237 0.227899765611377 0.389031951452979 0.285869123635392 0.295703525320257 0.274232511310728
"1300010F03Rik" 0 0.0269152271657024 0.0862592767416419 0.181001248298301 0.103222012881843 0 0 0 0.0244279210587016 0.00784149003483787 0 0.263503479484749 0.113114205446031 0.0463458919024732 0.0624144665791287 0.0253991476046064 0.0774345881876942 0.0699824125043605 0.0566943355050618
"1300014I06Rik" 0 0.260449059038152 0.595763062222008 0.104081844876814 0.053835000262137 0.112332484898888 3.11199307285798 1.51381199377872 2.9082514547688 0.537150616348603 0 0.49125518054783 1.02255118252804 0.20292177088352 1.16454382177297 1.58068642169975 0.605988359879553 0.552470236412666 0.976752061795376
"1500003O03Rik" 0.522465103258474 0.543166497639707 0.402360914768202 1.23960467184546 0.732906891628808 0.365012186114558 0.758487906828643 1.20141007810162 0.771154847035701 1.00695990219894 1.02874987147555 1.00572377243863 0.50973068729213 0.273038798693618 0.417711730035308 0.491362809359758 1.0893121183802 0.758692782930258 1.09073222151093
"1500009L16Rik" 0.0585216266671348 0.00690093939564888 0 0.155769967125637 0.0144833965790594 0 0.076833241133444 0 0.204344586887218 0 0.023279851753904 1.09710597193434 0.0625250100040016 0.0408778440035727 0.0305202078635192 0.132378657751275 0.111709469684884 1.05070650698448 0.356287727986484
"1500011B03Rik" 0.478134193990865 0.0472857221964044 0.100934535656215 0.068177540878821 0.0648128222960847 0.067405657356822 0 0.0479901716128537 0.125805254157671 0.0256536778588789 0.0114220445459737 0.0119681933294078 0.102135383480013 0.0232981405212482 0.061736520968246 0.0318765941976834 0.0511594762973041 0.03603196961265 0.0145019173900712
"1500011H22Rik" 2.52998932423464 0.0547529186477159 0 0.243602111634114 0.15071145596677 0.0286630684961348 0.121503730164516 0.133262260127932 0.460727302733806 0.0231713629945971 0.0658072011999304 0.237210276708225 0.0742958837508173 0.362160528449164 0.250959668780436 0.0996237831572255 0.248366539416828 0.173719885631438 0.231680241235066
"1500011K16Rik" 2.22217665934175 0.390176356145219 0.21091893776588 0.9645816728377 0.950027627129886 0.242381767543457 0.788882811013991 0.807999596710512 0.264542638370174 0.331445077678022 0.523621579312554 0.632845661899695 0.672778241164585 0.412756602749477 0.306578005554352 0.963809145468738 0.688887815659272 0.534299852650761 0.629804672904988
"1500012F01Rik" 0.222730815482124 1.47405061497878 1.09182890674889 2.43161244418299 2.33026778211198 0.833349852955068 1.49235614768809 0.55184845965407 1.44832585008286 1.30185256484244 2.02639026246691 1.53327763737082 1.00964314950455 3.24387867827293 3.25374446956593 2.23930300470761 1.85626907467897 2.07819628729285 1.54660673456484
"1500015A07Rik" 0.243992728209231 0.0741942260763885 0 0.0589967039737323 0.212245733326215 0.315876768063266 0 0 0.0879727028336836 0.0470042702318395 0 0.0357112621536754 0 0.0415877368492084 0.0202779731902926 0 0.0621778225441641 0.0142900977544191 0.0453135867986001
"1500015O10Rik" 0.13310468838616 0.31259535176048 0.509453925082575 6.3324855212221 0.294093465742728 0.984575389069062 0.820651751250295 2.99386933870092 0.268022350452141 0.490889329815831 0.500642475886428 0.632402436850357 0.412279910979574 0.391991227035542 0.258314885454015 0.487670677096792 13.5271354932785 1.05579346498569 3.08872255494411
"1500031L02Rik" 1.5020690335193 0.0215843797243734 0 0.165701775154206 0.113370956102173 0.0675661979824733 0 0.242629594841191 0.0876463635523571 0.0448794289251855 0.112422242371132 0.0903835232670466 0.0313507851768374 0.0268622855022491 0.0503098829829895 0.0495594669862582 0.0900286442077321 0.107435405462648 0.125568405064314
"1500032L24Rik" 7.56078112686499 3.6070868534797 2.21006850087589 5.79018771747377 2.98951189260719 1.82311629949335 3.37125868968898 5.24469181396605 2.66807934484268 5.71664794831997 5.29714904349295 2.55720789619545 2.8542103700601 2.2502232206221 2.54951207354502 3.883169933418 2.87475174537045 3.87426724995329 3.6631282715029
"1600002K03Rik" 0.6231989595182 0.273363813331169 0.209346519078379 0.220590408428043 0.228594948413445 0.336858726611199 0.0384251823274902 0 0.107103147849208 0.173845082531634 0.15920241606248 0.135539808930198 0.175142627405987 0.183639451876883 0.135576710360786 0.100801268514543 0.181432732757358 0.219643414467794 0.233182714242012
"1600012F09Rik" 0.346382853780465 0.0506074140082364 0.116554870144343 0.362963489744867 0.182189053789881 0.0643575188889318 0.389763269046495 0.802581312756229 0.121426019620651 0.0490217050033726 0.112830822311649 0.33344929017203 0.19939565940832 0.192803433712595 0.183741849493761 0.146807066504149 0.210560929916074 0.183973228046117 0.251644313461892
"1600020E01Rik" 0.0477120861871125 0.0988859183693235 0.0746825989544436 0.197524133065626 0.220169802307818 0 0.195094255289591 0.0640500102480016 0.105628311930793 0.116161557168263 0.129056839579068 0.122405606517294 0.00912382120230066 0.165348572210465 0.187168269403708 0.244468952482743 0.157276468281267 0.161114277021996 0.143917690078042
"1600029D21Rik" 11.5789247909096 0.101408015602657 0.0971481820883978 3.83697158935963 0.565951467387713 0.74513887327099 0 0.446868329891104 0 0.114848531913563 0.563672682750867 0.014159552671412 0 0.0248504933221257 0.0186315541543856 0.0253991476046064 0.0156585478986567 0.0102274587141337 0.0327980853019434
"1600029I14Rik" 6.26943517622849 0 0 0 0.0315979000462016 0 0 0 0 0 0.0431510632421983 0 0 0 0 0 0.00200072178202885 0.0017277271352159 0.00304341739252171
"1700001C02Rik" 5.13397723932133 0 0 0.0236732755310901 0.00108345977308885 0 0 0 0 0 0 0 0 0 0 0 0.00101128513408874 0 0
"1700001L19Rik" 3.0551387560486 0 0 0.0034779318269715 0.0180408564597299 0 0 0 0 0 0 0.0119944201957249 0 0 0 0 0.0177324311001376 0.0059018898184581 0.0110063383207098
"1700003E16Rik" 1.33815328635194 0 0 0.00878799789987085 0.0148721001324062 0 0 0 0 0 0 0 0 0 0 0 0.0103304835732676 0.00244778877232353 0.00631217492299146
"1700003M02Rik" 0.774321013451009 0 0 0.00284758635732767 0.00898279613662731 0 0 0 0 0 0 0 0 0 0 0.0357669141737127 0.00275086389666713 0 0
"1700007G11Rik" 2.99127773913186 0.0172044138158029 0 0.0109346262435404 0.000854755500608073 0 0 0 0 0 0 0 0 0 0 0 0.00145146518152749 0.00317118333023086 0
"1700007K13Rik" 9.18891653985316 0.00422674277057916 0 0.0162445853780983 0.0653402236621381 0 0 0.141498754810958 0 0 0 0.0943902965373189 0 0 0 0 0.00550943689045376 0.00641308885783529 0
"1700009P17Rik" 11.3509080777352 0.0405583707582963 0.0628199893206018 0.0377877757587363 0.11390541766448 0 0 0.04695541114158 0 0.0449456283961871 0.0538264794530035 0.0107745152545587 0.0816886681479545 0 0 0 0.022079390838697 0.0120814421257768 0.0114271711764986
"1700010I14Rik" 0.321161762175063 0.00369804979645934 0 0 0.0127058026478529 0 0 0 0 0 0 0 0 0.0100415317754232 0.00425931746993135 0 0.00163138382557814 0 0.00581339576724273
