"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19"
"0610007C21Rik" -1.3554185206962 -0.908789415137818 -0.701390962946167 0.93041129803436 -0.267960875223666 -0.620622497204567 1.42406083469045 1.08012928186597 -1.35117576667766 -1.51017276887721 -1.41353200303008 -0.209888128256515 0.648174206650947 1.19930966129425 0.0660289297180627 0.891251546322926 0.616824353231269 0.595819583956663 0.886941242284989
"0610007L01Rik" -1.82608079920287 -0.459114063103738 -0.188752479451196 2.65663619333816 0.0711237415737541 -1.40261319318584 -1.2818217284833 -0.632347632673068 0.788059716024226 0.128068406210352 0.708559286009702 -0.219033110829162 0.315936048123729 -0.279323300653712 -0.19797468294644 -0.262924347718063 1.17164237742394 0.661856865203925 0.248102704339602
"0610007N19Rik" -0.465134970214339 -0.741536699538545 -0.701122244735497 2.27776552009586 -0.716682638788203 0.448466827161959 -0.538403427957031 0.323081985881891 -0.720729289311513 -0.756947941565095 -0.680571816140427 1.03647391349027 -0.677133484319859 -0.744026584296714 -0.749550019417047 -0.661688346959229 1.4029807838017 1.70955622016002 0.9552022126518
"0610007P14Rik" -0.619711036403759 -0.791087811935485 -1.02352176467461 2.44080467922034 0.138415336177978 -0.442938308485994 0.940918494181774 1.05095580908399 0.214542715431676 0.349300055610444 0.426292396541694 -1.33307446462332 -0.0980690310621996 -1.72082774118408 -0.448372232299823 0.113190551320136 -0.956098790801778 0.822203977934925 0.937077165968093
"0610007P22Rik" -0.839221746897044 -0.498475842817618 -0.314035345563862 0.159855650327107 0.404156410775644 -0.443568344051946 1.21785545630175 3.58472870895097 0.100355646013696 -0.615021922357363 0.265334039303366 -0.35198988759595 -0.81509308301954 -0.598787163789391 -0.742354401542675 -0.160124147664999 -0.14409958112174 -0.0572079815896758 -0.152306463660726
"0610009B22Rik" 0.581638167725748 -0.720438647367678 -1.32436380195256 2.25277791241916 0.938079609524402 -0.0219125166344413 -0.523777836107882 2.25912716789316 -1.22667271509609 -1.19808225819348 -0.83813422385566 -0.219883447686245 -0.392256373420314 0.172485404019804 -0.239724484488092 0.303061909603925 0.0227928266047636 -0.000358592473680815 0.175641899485152
"0610009D07Rik" 2.77572873034177 0.0458828429424449 -0.949793717543056 0.153815814036066 0.563991198605418 -1.9967883160582 0.103841864013726 -0.529879205796909 1.45313775883874 0.592225931082078 0.17533401665891 -1.02915291251017 -0.392563908185015 -0.372574941967699 -0.123577708360699 0.679386323797125 -0.436950532929095 -0.401941570560333 -0.310121666405098
"0610009L18Rik" 1.41510266417756 -0.459463257651462 -1.12214577996291 1.93609898676783 -0.472135674446923 -0.26887351861415 1.80563423188233 -0.391981830427553 -0.981377920188717 -0.753373245853538 -0.467801502614522 1.97509195778098 -0.381105265343964 -0.62786502483969 -0.871948876757784 -0.269467333720003 0.144984023772101 -0.0615855449531975 -0.147787089006394
"0610009O20Rik" -0.665228573533191 -0.990827012832738 1.82862309895505 0.552583726145508 0.0961245691677323 -0.698857322774314 0.0714528060735149 0.622807138839653 -1.25401736773883 -1.15587739134861 -0.997486508044644 -0.5329040029859 -0.744199323570452 1.80584198926638 0.221411405506653 1.9751315766463 -0.00744777534425183 -0.25735074077849 0.130219708350627
"0610010K14Rik" -1.05986933327758 -0.515820734412309 -0.459846705493988 -0.445641036474735 -0.079104570582126 -0.652893516423274 -0.429921827137452 1.79869972944202 -0.943273648460136 -0.840751265980354 -1.36071558657277 -0.145232344532607 0.773066126105261 2.19014341419394 0.486231725565567 1.64317787019306 -0.586142498563329 0.373529201531074 0.254365000879729
"0610010O12Rik" 1.40060660588204 -0.470897813287826 -0.577928409799809 3.64461927298607 0.193915912800294 -0.577928409799809 -0.25978133388409 -0.135474995423938 -0.380228980211851 -0.472750311411818 -0.133710495488333 0.302216004000754 -0.381496193465787 -0.471454039428595 -0.577928409799809 0.149068611900806 -0.304766461695348 -0.48120566091038 -0.464874892962566
