"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
"0610040J01Rik" 3.52562619508587 0.214570370333514 -0.374456052674663 -0.374456052674663 -0.345807420022287 -0.189600849488324 0.303525749895783 -0.374456052674663 -0.148841766813026 -0.374456052674663 -0.363823857594228 -0.374456052674663 -0.374456052674663 -0.374456052674663 -0.374456052674663
"0910001L09Rik" 0.640182791616717 1.65159965784338 1.68250882562701 0.155267833276717 -0.428179192607455 -0.852447811448239 -1.08365206260675 0.480149681157584 0.843175492586359 0.526662650790619 -0.672396591062039 0.446168430746119 -0.771525517590426 -1.1819767266293 -1.4355374617003
"1100001G20Rik" -0.332474338275959 -0.286956923125788 -0.282425525845955 -0.332474338275959 0.422690514377758 -0.332474338275959 -0.267955782130958 -0.302767241754494 3.54899038778044 -0.332474338275959 -0.227338200389334 -0.298902755092331 -0.332474338275959 -0.320710988253315 -0.322251794186229
"1110001A16Rik" -1.75077961913381 -1.08509158835859 1.0766100710292 -0.354283241723984 0.211965578203022 -0.0951374889723652 -0.316633825645649 2.0283887961989 0.0655376985776859 0.949180950243762 0.359332071544674 1.17217957131805 -1.00029531804693 -0.639440018442639 -0.621533636791331
"1110001J03Rik" -1.59793106984085 0.409982700521651 -1.16786872406641 1.833447202546 1.03215910165025 -0.619087364514644 -1.38758263759675 1.31871260242688 -0.276301133598538 0.453709569967974 0.894584407185157 -0.260231302418193 0.0987982677368495 -0.443391267370891 -0.289000352628489
"1110002B05Rik" -0.27019611593193 -0.526503582545963 0.279864046080918 -0.598013306256994 -0.0617781538649075 -0.03247879957046 -0.702616671418709 0.08706088370462 -0.0882865262932766 3.49012039655304 -0.417391899587817 -0.249407085594302 -0.246782733625259 -0.35909352143892 -0.304496930210039
"1110003E01Rik" 0.809647036777532 -0.374429437991226 2.36667148456164 -0.604907461280628 -0.411748642619528 -0.123866788207355 -0.395396642397518 -0.453070614100258 0.422180176246238 -0.620103881211201 2.07015530243935 -0.498817747068048 -0.722724201049308 -0.721004970931272 -0.742583613168418
"1110004E09Rik" 0.778883599087336 -1.39095218620048 -0.949032216689691 -0.479370964499491 1.55080812233575 -0.915689409146832 -1.0059164900844 -0.654288071695939 -1.08093269401905 0.774173034932522 -0.153543570224815 0.579894520076808 0.531993619689803 0.806725245784886 1.6072474606536
"1110004F10Rik" -0.572493332150706 -0.212034552679266 0.794758013203693 -1.66241373832889 1.22968319906408 0.196298574313637 -1.60881161943093 0.753431397550872 -0.855929063945168 1.66297792410878 0.13128304248176 1.23979187627203 -0.53971485372763 -0.393946811277546 -0.162880055454716
"1110005A03Rik" -2.45592442645984 -1.1069626404476 0.80638102010866 -0.0545679991515176 -0.288457943492776 -0.0773122007948078 -1.52458451496235 0.0762851902927543 0.223591025294184 0.60648452204519 0.606773818801163 1.26644979548364 0.684454704055433 0.466137318531517 0.771252330696356
"1110007C09Rik" -0.753422977220024 1.69374482787607 -0.399199632107816 -1.28488955895778 -0.72933968817529 -0.350943308868633 0.128054450269685 2.39002804262967 1.09924878997822 0.222228523794881 -0.614339465962107 -0.197853175055056 -0.106692016191967 -0.751515166834264 -0.345109645175592
"1110008F13Rik" -0.180191020361424 2.96881790252121 -0.593618941140031 0.068044532636377 0.65058139466975 0.290290011907723 0.865052795847102 -0.278648614738825 0.0766496290789164 -0.485323195010562 -1.13201243211148 0.123398277270251 -0.618892613553901 -0.918989720871392 -0.835158006143715
"1110008P14Rik" 2.84375649076032 -0.562330237737736 -0.0765835487816136 1.76775072655431 -0.796210731169697 -0.588826524071717 -0.465064338382359 0.0602555312871452 -0.0381959368103334 -0.0956684223613655 -0.0660657986883085 -0.0972769927807344 -0.680044471267237 -0.763888994590625 -0.441606751960046
"1110012L19Rik" 0.175131150430999 0.707776781158311 2.03933090446512 -0.822164549630931 -1.02801355166212 -0.442930621457064 -1.5086154706911 1.4212405205538 0.800446736224387 0.949037129828265 -0.413809501403083 -0.0156510947332889 -0.761860592122505 -0.855327933580712 -0.244589907380079
"1110014N23Rik" 1.70751061110215 1.54973381929086 0.387172653561725 1.94134947689177 -0.805959889923497 -0.787044756893511 0.629158779281003 -0.334313844876621 -0.229244859462865 -0.987156172796362 -0.620824457695939 -0.475441901645298 -0.83731458535596 -0.587324919885692 -0.550299951591767
"1110017F19Rik" 3.61145126498761 -0.269901762596931 -0.103159713368229 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269470400456207 -0.269901762596931 -0.269901762596931 -0.269901762596931 -0.269901762596931
"1110018G07Rik" -1.59179040009818 0.466190785364169 -1.00366681266388 2.58111463601278 0.00255613026597 -0.00493875610971384 -1.27844036243063 0.688208348381006 -0.211680045645133 0.896518662136623 -0.0524267828115877 -0.433353440983427 0.436705849555893 -0.00359638253452962 -0.491401428439354
"1110020G09Rik" -1.7730090155975 0.508438286267164 0.723238172129439 1.97940268265128 1.84619397688127 0.316991821972228 -0.504385177944048 -0.172663556640181 0.116810109842811 -0.645260025113779 -0.269626315831922 0.127183922330266 -0.963617499203766 -0.439190693342926 -0.850506688400342
"1110021J02Rik" -0.988714032062424 -0.335104160579978 0.0344716851812838 3.1298589272528 0.902965210493447 -0.0692514199204937 -0.497806552037122 0.434473539687856 -0.414034270578172 0.376889658181904 -0.164679631750579 -0.581340301190312 -0.799790805967529 -0.444382818062611 -0.583555028648067
"1110028C15Rik" -1.13658360637282 -0.509581002144623 2.63905904257873 1.64901504415148 -0.384688009393106 -0.682721405053745 -0.25110597588804 -0.427872379230104 0.319903682993483 -1.13658360637282 0.24505597189836 -0.428133120536006 0.170927337394498 -0.376455425165838 0.309763451140548
"1110031I02Rik" 1.66125564482435 -0.516755037829802 0.261579750445441 2.86763678823664 0.2031569590848 -0.318368492746667 -0.508917515650893 -0.520462182811459 -0.228403288722434 -0.933266417335959 0.0555265485757718 -0.662039186463959 -0.343861653449169 -0.575316817555606 -0.441765098601047
"1110032A03Rik" -1.22575766560274 -0.204789331565558 2.17698195824265 2.31866339991112 -0.478861856354456 -0.256619121570581 -0.40577011436703 -0.0744432528362286 -0.327706145796383 0.74309511854493 -0.389041907514549 -0.179555417145429 -0.747838038525022 -0.580592111033176 -0.367765514387544
"1110032A04Rik" 3.61472970541704 -0.26008187565536 -0.238818534658929 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.259570987331534 -0.26008187565536 -0.26008187565536 -0.26008187565536 -0.255439551217614
"1110034A24Rik" -1.32335414558101 0.262095905158699 -1.32335414558101 -1.15036590775173 1.61200386805296 -0.31947124247127 -0.316232429853052 1.05025324252961 -0.842981003404215 1.1425544529008 -0.098754348541169 1.75852385329798 -0.243280000590316 -0.0662006061316333 -0.141437492034657
"1110034G24Rik" -1.66988185992842 0.824056580448449 -0.739171776183865 -0.608246489697656 -0.916996199668222 -0.733771064352278 -1.21620533625979 0.525144771849067 -0.203913545911058 0.731117970754327 -0.571546348394676 0.843037878075508 1.1042505157658 1.01196551511505 1.62015938838777
"1110037F02Rik" -0.128424847913628 -1.05690853234385 0.55580191991729 -0.904744309686226 -0.591520717842726 -0.500486146114859 -0.617791493781207 1.16067730681795 -0.637951460161695 2.68554508752872 -0.613892896569853 0.991368643432064 0.286948506375249 -0.589101057520615 -0.0395200021366119
"1110038B12Rik" 1.72129083078044 -0.352037638311205 -1.02114838852898 -1.06585087280528 2.6195139001418 -0.0439002166594808 -0.587933597732689 -0.919529877658076 0.429377575535826 0.180028581794648 0.0519105716812293 -0.469832118085622 -0.185851352391341 0.0878097143482768 -0.443847112109536
"1110038D17Rik" -1.90713729719342 0.971759630607013 0.00307098776273098 -1.90713729719342 -0.0949673495558481 -0.583895772662928 0.772524160671905 -0.487969072778617 0.143311437408688 0.175374177012927 1.95542894627964 0.0736535007103969 -0.0738387326648836 0.126383009278444 0.833439672317379
"1110038F14Rik" -0.400850055121031 -0.629908589105395 -1.05083219424637 0.220995301338599 -1.15665000553884 1.0729631113934 -1.83544900912796 0.315370763099056 -0.0598383662990945 2.15687548009508 0.68705328715755 0.455110840980259 0.540984326361587 -0.730026523283454 0.414201632296605
"1110049F12Rik" -2.4001775952809 1.12629486501728 -1.15904100374133 -0.424712899129234 1.59854171918068 1.55564179604877 0.0479912643480464 0.188362858519989 0.0219899968224222 -0.293305394859689 0.297096312654108 -0.404106535743251 -0.291899299424991 0.0909720885668809 0.0463518270212219
"1110054M08Rik" 0.386968674002646 -0.222179353619773 1.07987040309206 -1.18936586918432 -0.938157275391518 0.059782865113738 -1.11132408107039 2.87760377716097 -0.246906124677894 0.0442517577765118 -0.101820604567128 -0.228273740760119 0.515870312185063 -0.474738833884907 -0.451581906174941
"1110057K04Rik" -2.14224054505778 -0.0278993246119226 2.48909672693607 -0.196225567654369 -0.779215834181256 0.134809921736272 0.649327737835345 1.08167942307197 -0.544767192536117 -0.212259251763089 -0.0372238104603463 -0.450774975028401 -0.333060605678403 -0.157372038405521 0.52612533579755
"1110058L19Rik" 2.91199390604885 -1.27148272627971 0.399024486312917 -1.16768902680175 -0.291177974842419 0.356582757799833 0.445309745201744 0.16417687968979 0.56324670720314 0.316321847277721 -0.192085347405189 -0.685814136649749 -0.164423563139391 -0.823197242428409 -0.560786311987382
"1110059E24Rik" -1.5524027074758 -0.586739099155458 0.202974611417625 0.786742314723326 1.41969352536323 -0.494085202416529 -0.838688980104712 0.161170884589395 0.878928150815963 0.0585384810932916 2.29437246323954 -0.266280143053404 -0.82018978881017 -0.761806318323868 -0.482228191902426
"1110059G10Rik" 1.54250122565727 1.9573972066378 -0.374125362505508 -0.392804519996626 0.372861297543725 -0.320104160457447 -1.02772030412613 0.899864224540973 -1.11365391282369 1.32709139276433 -0.117496246933056 -0.27331001771412 -1.14601942312529 -0.450580894317154 -0.883900505145074
"1190002F15Rik" -0.471877720269654 -0.471877720269654 -0.240570183778201 0.00378425693548185 3.51084464581174 -0.471877720269654 -0.441499881522778 -0.218312179104677 -0.282822407437601 -0.293980374331753 -0.324105359119819 0.476667147961761 -0.276155282227799 -0.305909442275913 -0.192307780101485
"1190002H23Rik" -0.322986876367705 -0.459394709547329 -0.473223929965082 3.31301741271911 -0.135000896159794 -0.487929002916107 -0.497442710581847 -0.446342360179307 -0.45443027287486 -0.258961653282603 -0.49997310689994 -0.233163378863525 -0.305320607703691 1.02760296826777 0.233549124354907
"1190003J15Rik" 3.61478403448694 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.256456699951523 -0.25833287188734 -0.25833287188734 -0.25833287188734 -0.25833287188734
"1190005F20Rik" -1.93183802916792 -0.714232721137133 2.31482988166318 -0.97890676076212 -0.170088462485489 0.312775505632597 -0.676019288599468 0.932125209105342 -0.980322143325497 0.497774522744079 0.474810060335258 -0.00910017212718782 0.729351516391284 0.134766349443963 0.0640745322891184
"1190007F08Rik" 3.104169513556 -0.407700208489087 -0.167404154032682 -0.407700208489087 1.6118031185346 -0.407700208489087 -0.342515535034453 -0.407700208489087 -0.322330160315011 -0.407700208489087 -0.390529603299355 -0.322435453703471 -0.407700208489087 -0.343586421277289 -0.380970053493817
"1190007I07Rik" 0.3446767699275 -1.88090692756283 -0.924132838727328 -0.0277560883208727 2.63747727293312 -0.780979588912268 -0.382699606806458 -0.315866818101776 0.382726419316089 -0.721888009494182 0.347927316398968 0.212378326517828 0.905088353074881 0.136656347686657 0.0672990720706727
"1200011I18Rik" 2.66346372509452 0.0971475662611085 -0.846955152673125 -0.189067938398732 -0.441721759908167 -0.304894172358766 -0.560809554871191 0.233795511442148 1.85843603580875 -1.16813952050367 -0.596021993308863 0.1280101268719 -0.18968207828967 -0.226395968018133 -0.457164827148114
"1200014J11Rik" -2.5362974923667 -0.222174685863904 -0.817872343388253 -0.956775772343324 1.14322844586616 -0.00263953611478152 -0.271240785655979 0.799383969225292 -0.512359997932201 -0.327683493298565 0.425687478886057 1.50863266798048 0.507851706026928 0.504049338353904 0.758210500624878
"1200016B10Rik" -0.637523398461304 -0.528992409973371 -2.21331226433767 0.0887645170383599 -0.593627956395945 -1.15380129242829 -0.588333043908998 1.2895342881377 0.113957993009466 5.29289335541795e-05 1.23598301265821 0.529606577378507 0.847900692248711 0.142081869787225 1.46770848631385
"1300001I01Rik" 3.12506059687477 0.245764533083973 -1.0023192923208 -0.765872769104147 0.927876115954527 0.489559519972137 -0.654137468078588 -0.750050221469242 -0.486178465536737 -0.100451485483803 -0.119489729865566 -0.339353659619337 -0.126576787220095 -0.200892699969812 -0.242938187217275
"1300002E11Rik" 3.04453394679352 -0.81311805398628 0.276256709654321 -0.265551059851922 -0.220739434301191 -0.977017340489839 -1.10643756105414 0.297017963682117 -0.467279084762015 1.09156379573642 -0.267041381177024 -0.267308324822435 -0.0805786141863855 -0.217397226423162 -0.0269043348119806
"1300002K09Rik" -0.362238316134042 0.0188219996717257 0.00109709943709551 -0.362238316134042 -0.258004095174138 3.57990720570743 -0.170746714185374 -0.362238316134042 -0.0622973988621009 -0.362238316134042 -0.314517011555222 -0.258592872101118 -0.362238316134042 -0.362238316134042 -0.362238316134042
"1300014I06Rik" -0.688493999713657 -0.485784321716234 -0.499186332345528 -0.101035104567252 0.243400716462461 -0.35024749157792 -0.41136787521247 -0.484374653535828 1.54046817868338 0.142665423276333 3.01869718835936 -0.459750134227787 -0.560766172819639 -0.498296746771823 -0.405928674293399
"1300018I17Rik" -1.09143531459571 0.508002388419807 2.89711481949432 -1.09143531459571 -0.749759782528477 0.945260271499746 0.101546453321882 -0.399247429522538 0.239854630692643 -0.217241425815199 -0.210540877606104 0.595762960730052 -0.389515874265649 -0.705536381221949 -0.432829124007106
"1500002O20Rik" 1.81649365105925 1.39338569432793 0.15052200999782 -2.17480358637034 -0.582097037489188 -0.196546428200732 -1.17237833374968 -0.298708956873692 0.0899954560957006 0.0885833625556883 0.0530345933734744 -0.455102274339195 -0.526232744108599 1.00020661629765 0.813647977423909
"1500003O03Rik" 1.44941356346152 2.09899746236351 0.164091230299836 0.415029918172611 -0.569214753465778 -0.792689090012715 -1.40094227438289 0.327650383099178 1.3532390342792 0.295160128631 -0.536750587545262 -0.477578119327766 -0.796426455981191 -0.63730674348534 -0.892673696105904
"1500011B03Rik" 0.286593820962098 -0.318680643407471 0.360493744179211 1.10851407935838 -1.45791229351338 -1.28759580491264 -1.02681027272396 -0.179668480281095 -0.404245665176941 2.37928751884748 -0.246174852865736 1.16093419229586 -0.577873268726094 0.110291887320039 0.0928460386442505
"1500011H22Rik" -1.33820271528621 -0.881204298404714 0.0282913736735071 0.444168542487423 2.94999348460437 -0.328955917518643 -0.841053019622237 -0.695123181775944 0.418859891254733 -0.367523514573859 -0.150557710937804 0.594272802094905 0.246800828713765 0.451507333856844 -0.531273898566129
"1500011K16Rik" 0.0321386901923049 -0.780134189553224 0.510231384195626 -1.67342128703648 -0.0220102899680837 0.419616931381668 2.246556534361 -1.62366129303042 0.94261527013067 0.794113715841959 -0.864917844209784 -0.320590211480756 0.21391214818161 -0.0891899682267753 0.214740409220684
"1500012F01Rik" 0.165688095955247 0.842570014798342 -0.576745095170919 -2.12027234798138 0.731156566022393 0.638082332437482 0.42512714491861 -0.98926414412495 0.479523415333827 -1.2580047694079 1.60618492467307 -0.768870608583386 0.584015766774293 0.820310883371035 -0.579502179015758
"1500032L24Rik" -1.16909670420576 1.1085049776966 2.16553363694318 -0.796545599512286 0.906066941849641 -0.0962876926237059 0.830659053221777 0.172190746392114 0.754243061432893 0.379645193780675 -1.01823911915199 -0.707048928211458 -0.531292918550487 -0.968711159897078 -1.02962148916412
"1600002K03Rik" -0.348655316977974 0.720753473830509 1.80698058738629 0.593044066060382 0.232781554084516 -0.0425763395214862 -1.28252368587079 -1.33459502150347 0.81332966368492 -1.97813987405036 0.240195732976646 0.978248044933637 0.504107492922011 -0.51882922350553 -0.384121154449306
"1600010M07Rik" -0.542438691601705 1.12603608060887 -0.507712294980676 -0.542438691601705 -0.468807649386982 2.83477479898602 1.12094904747883 -0.520693886869153 0.660573591353106 -0.499974316107948 -0.527681192154681 -0.542438691601705 -0.542438691601705 -0.511452353802514 -0.53625705871805
"1600012F09Rik" -2.35642849257386 -0.124018658514863 -0.817133230807046 0.114908377958308 0.175342061621234 0.567523440138663 -1.32618939278053 -1.11020662410989 1.43995361006695 0.474924602304033 0.911478350060484 0.224389554214635 0.501435810143753 0.439892799845222 0.884127792432909
"1600012H06Rik" -1.69578873884483 1.47145871616822 0.165080920579159 0.890725732418282 -0.243361098905975 0.0973843034496921 -0.148514724391559 -0.215464052447558 2.43175206165706 -1.05203102063801 -0.110928092802754 -0.592100435741824 0.096902713675414 -0.47984273976366 -0.615273544411646
"1600014C10Rik" 0.844778236776996 0.402464929849458 -0.18854710765771 -1.77250228015074 -0.956289678661034 -0.743435317871934 -1.81874686453753 0.0638477530112953 -0.295575592682394 0.955299749674625 -0.326039161138516 1.00366919004989 1.42825577834466 0.577976648160592 0.824843716832337
"1600029D21Rik" 3.61478389456311 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.256188489462698 -0.258353492700032 -0.258353492700032 -0.258353492700032 -0.258353492700032
"1700011J10Rik" 3.12111658580204 -0.235997599287695 -0.521063404165269 0.401772620527198 0.365710228127216 -0.867158537241868 -0.517178091876673 -0.99388160366065 0.266234950911843 -0.584710866846209 0.375826687126198 0.266017978538755 -0.981798586673624 -0.181267254739267 0.0863768934580026
"1700012B15Rik" -2.09200046456867 -0.95297410495242 1.30468159025514 1.57166872956176 0.566937233928996 -0.243124618197548 -0.85787260387187 0.918998227999529 -1.47623322477292 0.346835004018493 -0.014938109045571 0.0384958825202814 0.35365696578895 0.190179456328352 0.345690035007488
"1700017B05Rik" -0.683599098634695 -0.683599098634695 0.120624466358555 3.46904413341244 0.197944582173857 -0.480690874972248 -0.37307154766828 -0.537480695084937 -0.0636629668995 -0.088980583094977 -0.25613023803192 0.163430745460047 -0.339435700674346 -0.219810448768056 -0.224582674941245
"1700020I14Rik" -1.16742890519094 -0.528372993366687 -0.696758501265522 -0.389015243102071 0.374540093618089 -0.00768087432351653 -1.26854187964791 2.83778907637285 0.615091608919672 1.12178965048296 -0.252963239581607 0.128521008310476 -0.197451845492322 -0.276964649680829 -0.292553306052646
"1700021F05Rik" 1.43088169853129 1.28677276850995 0.896978388178582 0.474637708583554 1.23484813105769 -1.46620731885864 -1.19456216215093 0.154756014779005 0.334668769578345 -1.7150873689527 -0.654775754411671 0.223431751551866 -0.682350394728946 -0.37545780190407 0.0514655702366705
"1700021K19Rik" -1.10685941105087 1.05870995324572 2.60874790679018 -1.10685941105087 0.15077556066823 0.536851551081514 -0.550974227875008 -0.451535011031332 0.1527210006312 -0.09391636927535 1.15052308761569 -0.411055160669865 -0.518368929345005 -0.659721593263416 -0.75903894647081
"1700024P16Rik" -0.258198889747161 -0.258198889747161 3.61478445646026 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161 -0.258198889747161
"1700025G04Rik" 2.25214450946915 -0.369183905411139 -0.783148709222009 -0.783148709222009 -0.597212853980022 0.127000469162341 -0.296309360911142 2.03822503343382 -0.1897775548469 -0.536550193701729 -0.771524428633932 -0.397624365406344 1.19293243399525 -0.612124924275811 -0.273697440449523
"1700026L06Rik" -0.655656398739535 -0.539963701437253 2.99779647888695 0.503893605531286 -0.249991511953601 -0.53877168932429 -0.587847025621099 1.40893354737629 0.170948600269227 -0.38611030058285 -0.323693528506524 -0.655656398739535 -0.0114566290922816 -0.557817977302166 -0.574607070764625
"1700029F09Rik" -0.120324167160744 -0.426041425922006 -0.317565842855851 1.52423299048283 2.68244396689337 -1.27898800701182 -1.22841367867596 0.0954911506125422 -0.756995186528765 -0.418319800665868 0.0762955896422214 0.405215846777728 -0.139095924322164 -0.25902062407574 0.161085112810232
"1700034H14Rik" -1.90809343942159 0.0674134024150013 -0.256536392209223 2.92170496607786 0.458957820369065 -0.381088102963486 -1.07553426586103 0.373076067686901 0.149228304915411 -0.148457437294746 0.0575166712121907 -0.0100688702514975 -0.0811249982445829 -0.210758273104236 0.0437645466739583
"1700037H04Rik" 1.26442835203956 1.02924430129491 -0.260574955237043 -1.28271424994657 2.26312468053145 0.234135598266461 -1.07901956070858 0.25851548024279 -0.552571905694416 -1.02890582029843 -0.366341108738339 0.762519720192064 -1.0570328459389 -0.0335171503735093 -0.15129053563145
"1700040I03Rik" -1.69772142962717 -0.591774646888324 -0.310253661972769 2.0748780240626 1.97278692111458 0.356162123409148 -0.658370538089547 0.0222720610855684 0.37463629088723 -1.04317086742169 -0.0787473345249013 -0.711801459055224 0.404589223864857 -0.0256862552146477 -0.0877984516297098
"1700081L11Rik" -0.0757234971247912 0.168519905384739 2.51215447929722 -0.666053050706576 -1.01650758912574 -1.08046618945898 -1.40887494237192 0.628332122801717 -0.398691673396562 1.32630395978193 0.231548589372676 0.504946815973207 -0.623339773506142 -0.12354007171746 0.0213909147966773
"1700096K18Rik" -1.46522163356009 0.527073601780994 2.26035315272275 -1.46522163356009 -0.208685970754729 0.517345418039305 -1.3532288352594 0.95321942642766 -0.818652865488577 -0.122454983968161 0.479371352287118 0.224997886522902 0.341063473031721 -0.233147031314941 0.363188643093536
"1700097N02Rik" -0.746006458818972 -0.585736218344466 -0.442771559098492 -0.746006458818972 0.0388948210922029 -0.614318959078353 -0.746006458818972 -0.363508316299863 -0.501894518839172 -0.746006458818972 -0.515683888055327 1.62768312719724 2.30147634876281 0.720621712322878 1.31926328561643
"1700123O20Rik" -2.03826668916398 -1.04005313854074 -1.07888854833247 0.963593188115558 -0.293036759067202 -0.341179156320885 -0.146832036517946 1.24552556057842 2.07262279346301 0.137378081050447 0.351441203233516 0.447169486921218 0.0273195772224807 -0.477558591407824 0.170765028766401
"1810006K21Rik" -0.394956820404003 -0.0839398814741146 0.900322377134761 3.3053367361836 0.168223048486182 -0.498547443178007 -0.283251583874464 -0.0139680948999211 -0.295600767792551 -0.147552150784414 -0.497499043194882 -0.159377636325032 -0.527753276344704 -0.716821872800024 -0.754613590732423
"1810008A18Rik" 0.486735715329586 -1.24045193205231 1.57736528509357 -0.320235775508489 0.812884612293764 -0.246711737012202 -0.573266594023802 1.10847691207575 -1.77520403471629 0.806876342766275 -0.114288724097817 1.31818344879187 -0.198922456680928 -1.27620301593199 -0.365238046326995
"1810009A15Rik" -2.42471791342735 -0.722856333887234 0.993127706239548 -0.908063954852596 1.89036431162984 0.457270130560432 -0.415646370910155 0.497922873644899 0.230597672027759 0.437687336315323 0.502665660360466 0.708702751361971 -0.207477468106954 -0.497512832569375 -0.542063568386572
