"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"1110008P14Rik" -0.509094387311805 2.23170231837835 -0.965578689384465 1.14557916173691 -0.240141298792099 0.37165454316709 -0.145791374959644 -0.564197734209148 -0.889663726117809 -0.434468812507379
"1110012L19Rik" -1.30215204240433 -1.30090238756521 0.149406811458807 -0.900595145826946 1.42504099925879 0.277604236685615 -0.625297384688702 0.310573645801603 0.629472500637972 1.33684876664239
"1110014N23Rik" -1.94166379756429 -0.955190550799422 0.252551560997368 -0.0444455526721049 0.746553735812809 1.79738767495133 -0.349058068569165 -0.131342458785821 0.0583248286507335 0.566882627978561
"1110021J02Rik" 0.342943580300466 -1.17217632462829 2.4436289482564 -0.0376943299583749 -0.631244141132252 -0.348085092338387 0.470967788225221 -0.332026037730787 0.0862023976406921 -0.822516788634694
"1110031I02Rik" 1.43309215028004 -1.48876632082208 0.384346558690808 -0.826407344174514 -0.18175645044591 1.82987103852466 -0.619208607454554 -0.0275256440574033 -0.194027210768219 -0.309618169772833
"1110032A03Rik" 2.51444484429143 -1.05294962581432 0.06147948109873 -0.72704814408461 -0.0338531194034336 0.284066451680945 -0.889709879666576 -0.232727594105317 -0.192056803789032 0.268354389792182
"1110032A04Rik" -0.566812429039098 -0.552256091402031 -0.53185057425409 0.334326571788478 -0.578727193094506 2.13914449921377 1.4523118607171 -0.560329501617893 -0.571468251242131 -0.5643388910696
"1110038B12Rik" -1.61148048629588 -0.113988608919703 -0.104037101362739 -1.08377484029045 0.429911240216832 -0.592344846760785 0.157977765005975 1.59681791720185 1.44207691851575 -0.121157957310852
"1110038D17Rik" 2.73255434142833 -0.686982364706374 -0.000875165784237321 -0.525945709938518 -0.453055692759225 -0.513513239138604 -0.417983238241685 -0.333983438151259 0.031280339934116 0.168504167357453
"1110038F14Rik" -1.55310458632592 -1.55793457241173 0.777841433886234 -0.63800686680995 0.151267513896194 0.198368169990479 0.411692298484744 0.128278149230693 0.435030191796867 1.64656826826239
"1110049F12Rik" -0.748629263518844 2.77901571296744 -0.0448477397795026 -0.385520205474872 -0.367246880892688 -0.207649701856216 -0.451048544584087 -0.338204436340745 -0.263461040344656 0.0275920998241648
"1110051M20Rik" -1.20731904079297 -0.939287936707631 -0.206691710700866 -0.871165597454935 1.7473323489754 0.0814141209837057 -0.697993258342596 1.05716368482975 -0.0547291226252075 1.09127651183535
"1110057K04Rik" -2.06467265199491 -0.230286115272271 -0.354344764835276 -0.454265131360013 0.620918565670017 1.78613025029222 -0.398499933270754 0.370706226764584 0.0321290346532292 0.692184519353179
"1110058L19Rik" 0.0681704947151758 -1.4385906206716 0.384880129186384 -1.35537757128946 1.35548698481298 1.46681562991715 -0.86454868297177 0.0894728660206248 -0.129884378118189 0.423575148398709
"1110059E24Rik" -0.925700879061155 0.539341582894292 2.34173661226298 -0.122178023413951 -0.638523520485543 0.74052657417429 -0.54181786881982 -0.471794010897907 0.0170217451139527 -0.938612211767137
"1110059G10Rik" -1.06969876284064 -0.551298809100532 -0.0414529554744044 -0.451121927758949 0.926156950028529 2.31499045581247 -0.685501300924576 -0.698083014342763 -0.136225336986946 0.392234701587808
"1110065P20Rik" 1.75896315646199 -1.79662631270405 -0.597892556594982 -0.715893776407637 0.378938939591987 0.148821841392437 0.597910602683187 0.985932485289062 -0.489583224202074 -0.270571155509913
"1110067D22Rik" -0.857357808084992 1.01938237831443 -0.66832516874941 2.28663562720202 -0.436053795788016 0.601703054284552 -0.317609710566902 -0.447931469049326 -0.591827832228277 -0.588615275334079
"1190002F15Rik" -0.0578886824166532 -0.464202259306294 2.81091757685178 -0.398226827727613 -0.455328360855683 -0.456428538957864 -0.217155814891599 -0.304000717588958 -0.0536853842206353 -0.404000990886475
"1190002H23Rik" 2.80183588998337 -0.536237403838355 -0.280237665791796 0.0540358634118033 -0.235846857336926 -0.502419375991307 -0.229464229073425 -0.260392309781477 -0.298113861175747 -0.513160050406135
"1190002N15Rik" -1.16077491815409 2.05651300080972 -0.451780649047488 0.161158621796815 -0.558224502259406 1.21099387650568 -0.627818979283493 0.559207609072257 -0.618100104683012 -0.571173954756982
"1190003J15Rik" -1.52830399504602 -0.93498098110839 0.130350879823865 -0.964423972038457 1.31450075468989 0.0346907744693647 -0.74840106499833 0.792957031557992 0.713976339469708 1.18963423318038
"1190005I06Rik" -1.02027221444737 -0.745177596468853 0.0525943085258805 -0.161719208721543 -0.688989487975719 0.050930002322134 0.280256738307384 2.56870189821935 0.118373091240377 -0.454697531001633
"1190007I07Rik" -1.26444174202165 -0.591177499167967 1.15603021179953 -0.628529780934648 -0.355294515832436 0.136512298804455 1.88583227933729 0.26312024663012 0.526181073446484 -1.12823257206118
"1200009I06Rik" 2.84507877004584 -0.248163670307166 -0.320623097797806 -0.303148702039485 -0.335978938827454 -0.335978938827454 -0.321165096511266 -0.327315187550084 -0.31672619935767 -0.335978938827454
"1200011I18Rik" -1.80005626618043 0.0779322389988175 -0.123316733683511 0.190320734218008 -0.119184107142719 2.02623475507103 -0.203594387822834 -0.727287634673938 -0.285655242102413 0.964606643317988
"1200014J11Rik" -0.65869421923713 -1.5171872779285 0.688736518086432 -0.937548391918882 0.00949014057506663 2.06283129831478 -0.311298540435892 0.127056035200078 -0.178077782242824 0.714692219586873
"1200016B10Rik" -1.10833534412612 -0.976975723242968 0.303931417020063 -0.770293665612501 1.18279024438149 1.58971529473284 -1.21252635264493 -0.138437125164035 0.368579287788746 0.761551966867424
"1300001I01Rik" -1.68809460858081 -0.503544374327106 -0.0540473637276895 0.299141741517098 -0.326368057192707 -0.0723593241862981 2.03890897924351 0.735889131214552 0.456687528646422 -0.886213652606976
"1300002E11Rik" -1.75532079192949 -0.564862120867861 -0.208402547412984 -0.127204374706682 0.616661651720877 2.16064507678593 -0.0987196735903229 -0.0222383037386403 -0.490824111690581 0.490265195429752
"1300014I06Rik" 2.79489789976527 -0.596312929928077 -0.145680588247844 -0.463190303393043 -0.338391451816931 -0.455452211468585 -0.231012202250802 -0.247670554846375 0.0761738120522795 -0.393361469865892
"1300018I17Rik" 1.23638958969391 0.194051656818318 -0.928437689367092 0.856310182234129 -0.253799133039556 1.62699127777949 -0.925412200485067 -0.653562922683031 -1.34412299607346 0.191592235122352
"1300018J18Rik" -0.544728447504505 -1.07490823068026 -0.0517297918097608 -0.886560400298038 -0.532735990019382 2.43926709623384 0.256947490144819 0.185137262774496 -0.344311602943791 0.553622614102585
"1500001M20Rik" 0.288095610614081 -1.47154234771508 2.1922237261384 -0.828910330321788 0.154379844444483 0.0609295177805695 0.367532199777148 0.322352326831082 -0.0934132745692591 -0.991647272979637
"1500002O20Rik" 0.842183705923229 -1.37431405393711 -0.0118189531840242 -0.56794771560523 -1.09492188331508 1.31993172086425 -0.850136417055955 0.701659348381208 -0.315133035986202 1.35049728391491
"1500003O03Rik" -1.34798180447851 0.861066100763853 -1.03152738761516 0.548597550805381 0.893583662961681 1.26778018106098 -0.940525095595301 0.961917285612073 -0.856750670321434 -0.356159823193572
"1500011B03Rik" -0.0920622673596104 -0.415209984640364 -0.631447516371852 -0.674423148489336 0.179219557743636 2.71588543664749 -0.49211721718543 -0.400739690522935 -0.356036108219615 0.166930938398017
"1500011H22Rik" -0.886622065716116 -0.978578774826976 2.47235098454636 -0.870389198271205 -0.172168714627191 0.248175644782806 -0.370514500394356 -0.000438943713087607 0.309818814366414 0.248366753853347
"1500011K16Rik" -0.847643800094564 0.848555066327684 -1.62199626666331 1.75751412046042 -0.559525821807299 -0.271593829906167 1.17099303704362 -0.178396133353574 -0.087837783976158 -0.210068588030644
"1500012F01Rik" -0.947931073447457 -1.03291033191756 -0.527525394187434 -0.830048923466169 0.0348665568594955 -0.226921607216908 0.0476277309998585 2.06082120049839 1.32510541536506 0.0969164265127201
"1500015A07Rik" -1.50526089516938 1.88995062412498 -0.11698779807739 0.239689097185504 -0.528998347158166 1.38997673242149 -0.0387917791591957 -0.749101206922248 -0.0180885874710655 -0.562387839774531
"1500032L24Rik" 0.412913830416751 2.09907866024774 -0.202470035385587 1.11087612153549 -0.828097006961434 0.00601864321076246 0.0941411618851414 -0.768464483957827 -1.04031816643011 -0.883678724560922
"1600002K03Rik" -1.19765003026473 -0.558939675418837 -0.916967935217515 0.456206353078871 -0.701336113736748 2.26505597907022 0.507498677752811 0.500269014244851 -0.25251757963194 -0.101618689876979
"1600012F09Rik" -1.53203680515918 1.47822059535612 0.248778267282673 -0.218691376817336 -1.67429176063441 0.921355581126505 0.27894607024382 -0.317081150263636 0.0947021999612106 0.720098378904243
"1600012H06Rik" -1.53910963165269 0.639429618931541 -0.457705512034581 -0.453978800899189 0.435147330102239 -0.619835154953977 -0.410375143568523 -0.275305654140186 0.506275366399846 2.17545758181552
"1600014C10Rik" 1.4583206127163 -1.82386904464415 -0.188236257189785 -0.617729072026568 1.01684874948866 -0.767133749735572 -0.477149591035646 -0.17867443461409 0.748426251806351 0.829196535234492
"1600020E01Rik" -0.270484417283641 -1.48550575735669 0.573583488663745 -1.10373897875638 0.506966946063603 1.22630665552382 -0.680087791137646 -0.317754718622025 -0.131886966000568 1.68260153890577
"1600029D21Rik" -0.0519316457708461 -0.833943515177442 -0.783120738792083 1.29217668704383 -0.226168540479838 1.99293558824995 -0.529903653679105 0.282452116467848 0.129705555811557 -1.27220185367387
"1700011J10Rik" -1.77215210453031 -1.05929750732315 0.957072239430893 -0.0557246403035627 0.807460076054848 -1.17460163302046 0.09919843511239 0.402607634115591 0.859894908332785 0.935542592130976
"1700011L22Rik" -0.453770336069194 2.50109106911878 -0.424642093650033 -0.438287751136609 1.07155405774352 -0.453770336069194 -0.453770336069194 -0.453770336069194 -0.440863601729688 -0.453770336069194
"1700012B15Rik" 1.75939591031726 -1.23424657804019 -0.0180624142792513 -1.182294910548 -0.392138364414782 1.59248395942917 -0.331665894395628 -0.379646557572007 -0.0112484264147116 0.197423275918142
"1700017B05Rik" -0.253189077447321 -1.68719104083982 1.37771728791621 -1.47909641774812 0.275856533325246 0.853019113195798 -0.275932164054205 0.425002204689998 0.952538491303091 -0.188724930340885
"1700019E19Rik" -1.44739637127092 -1.29361806651374 -0.43059156558207 -0.531371168306561 1.44221187084176 0.859298355576977 -0.046892972493067 0.097615158462772 -0.0392882079340283 1.39003296721888
"1700020I14Rik" 2.10853879999257 0.307214847149004 0.308555684955977 0.0630987406314032 0.713540786793038 -1.07748155103191 -0.362226931502449 -1.4630500869334 -0.645323710615469 0.0471334205612477
"1700021F05Rik" -2.13215296174944 -0.0383946048509103 1.16650228854027 0.325567366181575 0.335778182675834 -1.25932215593993 0.823453110762234 -0.106726498476597 0.121906937923776 0.763388334933185
"1700025G04Rik" 1.78430482409857 -0.789817558142016 0.393562568483039 0.386634979761555 1.26112129696369 -1.45321026969752 -0.468996490839233 -0.0961379041420978 -0.0402196238663511 -0.977241822619643
"1700029F09Rik" 0.343479185988367 -1.04424566677374 2.28612587871652 -0.883247852496931 -0.742786825882462 0.880805966141483 -0.278971052503109 -0.0146351971467874 0.0659573263133972 -0.612481762356737
"1700029G01Rik" 0.00957594342507555 -1.30762703434395 -0.232251350984577 -1.04306144379353 -0.0244526504178476 1.49537923070054 -1.10434803115248 0.284204212637251 0.34370279425948 1.57887832967005
"1700034H14Rik" -1.70366971120008 -1.25242452374622 1.14304627738981 -0.852923425892734 1.03582440204467 -0.380812436097534 0.0624717636409585 0.62074655694894 0.607827520440728 0.719913576471468
"1700037H04Rik" -2.10826377868184 0.560815123923813 0.992797826463893 0.283641480507835 -0.0567100475164913 1.1658069294201 0.666737528586537 -0.991552710788445 -0.612198007774005 0.0989256558586076
"1700040I03Rik" -1.10995468805417 0.713251212914399 1.90758907286773 0.17180812557743 -0.964411291237792 0.211931406929994 0.97759481427396 -0.554922560263015 -0.208963594666269 -1.14392249834226
"1700081L11Rik" -1.10898447260213 -0.434936300059384 0.751871270542187 -0.962971531517153 -0.35883612925828 1.84247298041327 -0.75135733080553 -0.35097177971765 0.00361946556787123 1.37009382743679
"1700086O06Rik" -1.1847579415992 -1.04976586758757 1.52184191700723 -0.761112010103088 -0.351884465178334 -0.222718252500416 -0.118307534894117 -0.265077143161536 1.65439784884653 0.777383449170496
"1700097N02Rik" -0.297023390539405 -0.557501300878224 2.67842811791968 -0.339955678946189 -0.568431827408909 -0.580959880582361 -0.293783224152872 0.528291267030539 -0.0360606921222484 -0.533003390320009
"1700113I22Rik" -0.798421269311023 -1.425602479458 0.141165099960696 0.184748947757425 0.557480045057183 -1.64761230501019 1.05563125077434 0.0102645831450348 1.34100260717707 0.581343519907456
"1700123O20Rik" -2.38277119194602 -0.376880900497516 0.0402071960944777 0.0102757844333959 0.150865732848245 1.26698404094215 -0.0852601244741078 -0.210453993466828 0.447299147290386 1.13973430877582
"1810006K21Rik" -0.268525193039387 -2.06236664876024 0.823469398442654 -1.28081990276635 0.0356359360227 0.35116695407096 -0.00241072368573299 0.464874172034453 0.709275958454 1.22970004922695
"1810008A18Rik" -1.67919967127972 -1.2294484838843 0.406874840581146 -0.668076802539674 -0.122185415742551 1.18903369216481 0.0598527079257835 0.0574386939927712 0.422883194209442 1.56282724457229
"1810009A15Rik" -2.52528805322369 0.407786554837442 -0.0104112197531647 0.581021805763844 0.715732337178363 0.466803382877904 0.967685206210131 0.189324372498164 -0.622544567029961 -0.17010981935904
"1810011O10Rik" -1.2633587318028 -0.40136890090381 -0.448350664719916 0.350211523197143 -0.487591158747314 2.20359653510025 0.923910752130466 -0.554197404702838 0.392070154880934 -0.714922104432121
"1810012P15Rik" -0.959153301672762 2.34006559966562 -0.524715083143201 0.867834489161967 -0.797714401415034 0.0649424597908156 0.320928844176232 -0.0239800423854319 -0.614283928988767 -0.673924635189441
"1810013D10Rik" -2.17127347994588 -0.847781654068172 0.708985646252644 -0.548889314387884 0.520430791705215 -0.51709523781938 0.420788685811285 1.02374506345861 0.661058447168629 0.750031051824935
"1810013L24Rik" 0.581878749893727 -0.502701395583115 0.5560816728489 1.12776386009004 -1.12051228647093 -0.051372068191466 0.635633404429062 -0.2177701940022 1.01354844617839 -2.0225501891924
"1810014F10Rik" -1.02053176303395 -1.14760476421315 1.81020833809777 -0.988460626342242 0.752778269825477 0.138064686631227 -0.581232004632502 -0.502901125872726 0.656202514869795 0.883476474670297
"1810019D21Rik" -1.84775308359672 0.0778942939422857 -0.593559138209129 -0.185422452870836 -0.270394992955983 0.238392499020028 0.27125225597885 2.0762825592354 0.687337510820183 -0.454029451364074
"1810019J16Rik" -1.84625648575531 -0.783253293099716 0.05305391832517 -0.4094389501881 1.69369379441645 -0.504204580279891 0.0449154039738631 0.140390235239368 0.37833397975993 1.23276597760824
"1810020D17Rik" 0.87668168472341 -1.48375577420973 0.0357405069932014 -1.17816833669584 -0.575721894233991 1.74338074734119 -0.599457926040471 0.938447848934093 0.111811786189171 0.131041356998969
"1810022K09Rik" -1.53917778019704 1.78894664651626 -0.227662475407665 0.665144787906856 -0.228290880717036 -1.43047320180971 0.72717417401663 0.504436616827526 -0.232321918404464 -0.02777596873135
"1810026B05Rik" -0.928668463587893 -0.328820927521346 0.211224954155601 -0.739944334371139 0.90356448882393 2.17574508199487 -1.31108123795969 -0.265256693645582 -0.0281104433826269 0.311347575493876
"1810026J23Rik" -1.77860913089679 -0.597544314519935 -0.0106231748510474 -0.37687860624232 0.682288513612759 2.17993371019251 -0.149666532943798 -0.204657720670887 0.234463520506572 0.0212937358129329
"1810027O10Rik" 0.144480566168191 -1.12797611971827 0.423389405080566 1.4135913319236 -0.341982589736016 1.6778262658955 -0.269000569758121 -1.24018695662915 -0.954693321827283 0.274551988600982
"1810029B16Rik" -1.50880346383047 -0.133762234190927 -0.737739896817628 -0.748124960767177 0.11182275817097 0.739666579009254 2.00239505898226 0.104829288240538 0.794464179136242 -0.624747307933065
"1810030N24Rik" -0.443404059669786 -1.40525726187552 1.05089119018022 -1.21961493198066 0.475587041130321 1.95183125535477 -0.215682807846782 -0.350057909594023 0.177356719069112 -0.0216492347676489
"1810030O07Rik" -1.61597327942653 -0.826537857530135 -0.0610129089940329 -0.250317191548947 -0.438568235680363 2.20169607413196 0.211915768155064 -0.050777458657312 0.0925357015666279 0.737039387983675
"1810031K17Rik" 0.347478072040945 -0.171152597827232 -1.53748338324344 -0.292123860118833 2.04749075169057 -0.283182701789839 -0.998287744929704 0.275185823112318 -0.353029512652837 0.965105153718054
"1810032O08Rik" -1.5776097342575 -1.0202637352596 0.148212695974115 -0.646623063455301 -0.498606020836734 0.211264787732965 0.684814495925875 1.41879509415722 1.48727099464777 -0.20725551462881
"1810033B17Rik" 2.84604987793048 -0.316265511735604 -0.316265511735604 -0.315925784045647 -0.316265511735604 -0.316265511735604 -0.316265511735604 -0.316265511735604 -0.316265511735604 -0.316265511735604
"1810035L17Rik" -2.45315677130775 0.297108774104726 1.57333567219931 -0.0421667575801852 0.11837867828211 0.0711424718107159 0.600204366541356 -0.0779155802189996 0.0736150799589017 -0.160545933790182
"1810037I17Rik" 0.336574784334838 -1.70225019335005 -0.271980980406091 2.120411874082 -0.496316135860707 0.424982370405493 0.651255921789032 -0.366681578940335 -0.657196096408315 -0.0387999656458559
"1810043G02Rik" -1.40463585071823 -1.32220152987595 0.570670144021046 -1.02480144192148 -0.0456085206945154 1.25069886864991 -0.125218676106549 -0.0323593171940419 1.21509636994663 0.918359953893189
"1810043H04Rik" -2.36981762169156 0.3430406452482 0.725588299281772 0.074267820878028 0.462434502297952 -0.76629051306646 0.793273488586309 -0.536548396460964 0.317279366772067 0.956772408154654
"1810046J19Rik" -0.595097857866428 -1.65479350457663 -0.954547354366784 0.971634634575558 0.179814035110428 1.45211109202242 1.22200491057112 -0.19188009585205 -0.59480893329763 0.165563073679993
"1810048J11Rik" -1.90290468867687 -0.0691678979377226 -0.160444893993666 -0.318778042570281 1.03572271145802 -0.274381173381632 -0.51033650826461 -0.204402118638699 0.529552086702321 1.87514052530315
"1810055G02Rik" -0.971665481049398 -1.21294809208043 0.328702144790109 -0.145018820199825 0.163781782491561 2.32297500046923 0.632526255762149 -0.47918485566466 -0.00451665604854413 -0.634651278470192
"1810058I24Rik" 0.730030344070831 2.19415796948423 -1.27050725540011 0.505618555310523 0.0600745631156868 0.00197210885587824 -0.087702092973216 -0.953191214075125 -0.878562304732344 -0.301890673656355
"1810063B05Rik" -1.25324599474093 0.45499175407518 1.34590824742156 -0.852827904877645 -1.36175628901384 1.31041492367124 -0.356939105023741 -0.377089308385119 0.193305614952546 0.897238061920741
"1810063B07Rik" -0.336813843704097 -1.16293259154326 -0.364938432558431 -0.00774036290992413 0.975840747467984 1.78367189131574 -0.63043459090509 -0.656749300040003 -0.885849464340598 1.28594594721769
"1810074P20Rik" -1.6056157282588 -0.697839015016268 -0.11342867498103 -0.655715175024051 0.30467790154582 1.51427227334405 -0.546390622633715 0.458100046485353 -0.25031839152868 1.59225738606733
"2010002N04Rik" 2.84268487985557 -0.367601469325198 -0.275285867989051 -0.351748893187828 -0.340506223036138 -0.371458163228503 -0.33695986575443 -0.217154641314533 -0.274643246709843 -0.307326509310044
"2010003O02Rik" 0.642325713818728 0.045293453215796 -1.00123817449554 -0.444007284854448 0.380062647679561 2.40657822271243 -0.952519157609109 -0.358586883842306 -0.638333794084814 -0.0795747425402926
"2010011I20Rik" -1.30949500770164 0.321095215182546 -1.19738103002122 1.61938218629338 0.865718060425582 1.04585898141512 -0.414799934510106 0.353932280656648 -0.92557893136647 -0.358731820373843
"2010012O05Rik" -0.841156850995134 -0.668361273451008 -0.63670760596795 -0.492039154855334 1.59754710249222 1.96776867568128 -0.666884310012259 0.257945486091321 -0.512520365655291 -0.00559170332784794
"2010106G01Rik" 2.59410831300159 -0.835835774633223 -0.301596013426329 -0.199642025011731 -0.0507825987154317 0.679830377594839 -0.636608667539806 -0.418341213873616 -0.57485338014716 -0.256279017249133
"2010107E04Rik" -1.67424817205352 0.272071561433484 0.528248253512706 0.134601193278905 -1.55683942172485 1.4041791714418 0.976886988214922 0.496281649889307 -0.11630804919335 -0.464873174799398
"2010107G23Rik" -2.50506375526303 -0.0274150629184352 -0.443902874885994 0.627599355773012 0.365426368880295 0.443423229016694 1.21094421370703 -0.0940785515058125 -0.133490484566678 0.556557561762917
"2010107H07Rik" -1.84639325314266 -0.145652492334323 0.236875813508387 -0.660981749741842 0.860708287809568 0.254499484797831 -0.775936501698536 1.90887578701046 0.158246959958587 0.00975766383253118
"2010109K11Rik" -0.39375748241663 -0.226123550490177 -0.163279539234087 0.215792709358547 -0.495313075639302 2.77289286679601 -0.358686561600932 -0.584060309106677 -0.27874970055711 -0.488715357109644
"2010111I01Rik" -0.977668397354967 -0.951011246102535 -0.60303296373918 -0.698924392754353 1.6807823955651 0.871352800973701 -0.679540066540933 0.050046222769487 -0.177749510181111 1.48574515736479
"2010300C02Rik" -1.19721231936033 -0.161892196724583 0.0467481020014757 0.299243127634496 0.756956219804845 -0.237398048995274 -0.595744000142096 2.37165320783607 -0.547541231518823 -0.734812860535774
"2010305A19Rik" -1.37055166640498 0.734132956647103 0.159519000337863 -0.255580204170231 -0.601605124068419 2.33706167017944 0.074874017672805 -0.194012296519778 -0.0996828575459728 -0.784155496127831
"2010317E24Rik" 0.0386937875542082 -0.36348485884654 2.82209256111436 -0.384288527776854 -0.392815448586852 -0.408422090439886 -0.341398414542775 -0.299971126612975 -0.302589339194321 -0.367816542668364
"2010320M18Rik" -2.20957507454011 1.37865008771585 -1.08237861328563 0.597881183713239 0.0817492567890793 0.261346932680861 0.0513546936467903 0.281097587774815 -0.0842528969794155 0.724126842484527
"2010321M09Rik" 0.504571950230727 -2.04414964264185 1.04068111227826 -0.797571451891026 -0.327823737431256 -0.0527826229425996 -0.419706917079804 0.513787161055258 0.0688625887983131 1.51413155962397
"2200002D01Rik" -0.78346385880933 0.127704993513291 -0.67973646576837 -0.198885565852027 0.173543850954655 2.67021241960874 -0.552534337602607 -0.506287662942528 -0.365190174157123 0.114636801055295
"2200002K05Rik" -0.42249971983708 2.82695394379912 -0.33628078660136 -0.0151019109738882 -0.326367947808782 -0.42249971983708 -0.338887806074581 -0.258947324899549 -0.345652808850031 -0.36071591891677
