"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"1110014N23Rik" 0.123139749398174 0.175593731695152 0.239813297262959 0.224020997376711 0.266080995264317 0.321957244337876 0.207823761852379 0.219400407016152 0.229485631902017 0.256527299671939
"1110021J02Rik" 0.0881900075169456 0.0263350234084134 0.173950784356618 0.0726504110707668 0.0484186561988586 0.0599786643581833 0.0934166138871295 0.0606342775306588 0.0777085124737048 0.0406099233499447
"1110031I02Rik" 0.162051478204552 0.0162211492057878 0.109708451952574 0.0492795702193711 0.0814541785556637 0.181854763129112 0.0596208855988948 0.089151857775868 0.0808417433427452 0.0750725838342878
"1110032A03Rik" 0.257816851084125 0.0595197117099712 0.121466352539293 0.0776352669384019 0.116167195934356 0.133839068788725 0.0685935539678196 0.105112562150963 0.10737328813554 0.132965698335214
"1110032A04Rik" 0.0319241991814635 0.047544507387448 0.069441530862754 0.998930411892226 0.0191385458538628 2.93566841460792 2.19863292073977 0.0388809850792006 0.026928067628535 0.0345785361724093
"1110038B12Rik" 0.227133866512455 0.766694141152204 0.770279762037122 0.417271127080786 0.962666323980216 0.594337932103909 0.864686159422934 1.38311367105777 1.32735904760339 0.764110958134414
"1110038D17Rik" 0.230423428464166 0.00669383378349931 0.0515836825302466 0.0172299585852325 0.0219989245011514 0.0180433762765689 0.0242936055377925 0.0297894498121858 0.0536875167274969 0.0626656426925947
"1110038F14Rik" 0.111871544727268 0.111294866002997 0.390176068466892 0.221130117339743 0.315365946362638 0.320989553923035 0.346459500231514 0.312621119099874 0.349245940255005 0.49389816490518
"1110049F12Rik" 0.196126467793527 1.87214563731897 0.530500060603269 0.36864318814564 0.377325026169263 0.453151231258002 0.33751002332144 0.391123380063543 0.426634709950728 0.564916947966472
"1110051M20Rik" 0.0253850888625477 0.0584866100956137 0.148961369035182 0.066899637631781 0.390281006627328 0.184542095150613 0.0882862146847255 0.305046000904482 0.167728567166846 0.309258894297207
"1110057K04Rik" 0.0467370679280281 0.159966294623314 0.152308658310753 0.146140980121772 0.212507700620929 0.284431482956251 0.149583139192257 0.197063109703631 0.176164115477516 0.216906658345327
"1110058L19Rik" 0.275708007843727 0.130664817853574 0.306194974367633 0.138675036598896 0.399627113761711 0.410343783881675 0.18592299579689 0.277758607541944 0.256642934916443 0.30991981765299
"1110059E24Rik" 0.110112425250062 0.189956868257565 0.288186940720687 0.153904217310012 0.125763518535939 0.20092139931203 0.131033952051307 0.13485023456748 0.161490569428468 0.109408760888677
"1110059G10Rik" 0.106201496600886 0.146455303881771 0.186044884449352 0.154234048548761 0.261179888567652 0.369022946584378 0.136034467221728 0.135057495940104 0.178685799724454 0.219720773579991
"1110065P20Rik" 0.338434407670065 0.204311422307475 0.249529733200371 0.245078523066314 0.286377506994552 0.27769709198569 0.294637496911355 0.309274353537359 0.253615348575583 0.26187686266155
"1110067D22Rik" 0.0253850888625477 1.56639104999232 0.180601258993743 2.60694254718353 0.371321089542055 1.22343130903555 0.468576448972746 0.361568239662953 0.24341381687677 0.246051672324372
"1190002F15Rik" 0.190284621588916 0.00413479668522408 1.50460886084633 0.0343609956971577 0.00820031341109757 0.00769627423364349 0.117317459009516 0.0775300525569801 0.192210334308625 0.0317156017892908
"1190002H23Rik" 4.50011534072226 0.0568980647597238 0.39765225396091 0.842594527278689 0.456739634512344 0.101912308709098 0.465235374920119 0.424067859884206 0.373857743425309 0.0876156932921205
"1190002N15Rik" 0.0426025016188951 0.336164904972713 0.107294896842898 0.163222724874199 0.0975823954571982 0.259015258293826 0.0912322264794951 0.199542824380484 0.0921190281141247 0.0964008187711648
"1190003J15Rik" 0.0706460089929651 0.348518069295684 0.84744690257788 0.334728979105308 1.4020219952454 0.802646229185453 0.435899385177123 1.15776646245757 1.12077728941159 1.34354302716288
"1190005I06Rik" 0 0.0111358554720404 0.0434297356611809 0.0347543047446869 0.0134103552787786 0.0433623643927703 0.0526455317864919 0.14528200262599 0.0460924668437029 0.0228945152754262
"1190007I07Rik" 0.0846283854765015 0.120321616901506 0.212950164811287 0.118341378605025 0.132826997965157 0.158900229445302 0.251640759726385 0.165612373792716 0.179558593378969 0.0918495404349176
"1200009I06Rik" 0.442890081146454 0.0122262828782894 0.00213795231086891 0.00457086527997347 0 0 0.0020624912925051 0.00120623071237091 0.00268050696542827 0
"1200011I18Rik" 0.0273719131324965 0.124802889351068 0.114361992712272 0.130633660292819 0.114576395429384 0.225881791371235 0.110197148151317 0.0830276824495522 0.105939790281586 0.170803997751138
"1200014J11Rik" 0.10777826515643 0.0739581093088904 0.160860019363637 0.0967928629061088 0.13410124931449 0.214992198006354 0.121463845812993 0.138732733329788 0.126712049929034 0.161882538836555
"1200016B10Rik" 0.0911669993288975 0.0954187409488951 0.136878103902239 0.102108458082868 0.165324293296456 0.178495313136239 0.0877946293085625 0.122559877878621 0.138970573726249 0.15168999453401
"1300001I01Rik" 0.0372848387456416 0.146247344392479 0.187594953923394 0.220083546438749 0.162545155070306 0.185910502696948 0.380118462631544 0.260258364306336 0.234575615431103 0.111046977038104
"1300002E11Rik" 0.0602173413917909 0.133185831392643 0.155034819059014 0.160011815066716 0.205606661852072 0.300244251423217 0.16175776868872 0.16644565093691 0.137723949232146 0.197859262651058
"1300014I06Rik" 8.27245298702615 0.160076426625974 1.23806875137198 0.47852931245241 0.777070255240818 0.497040198004128 1.03394042669294 0.994090698699644 1.76878374586824 0.645572242188798
"1300018I17Rik" 0.161349821886381 0.118942232397433 0.0732736772222176 0.145886265417424 0.100721392639449 0.177241478056204 0.0733967694425672 0.0844569757463819 0.0563614923276714 0.118842170658938
"1300018J18Rik" 0.125313882820731 0.100839490184564 0.14807190387597 0.109534085676932 0.125867483924503 0.263062399228826 0.162321200503557 0.159006265163273 0.134565613460665 0.176016448228081
"1500001M20Rik" 0.123398056583704 0.04595046520991 0.207205146284423 0.0742348640836711 0.117512775483966 0.113399711953507 0.126894328341487 0.124905810009245 0.106606565978894 0.0670722632902935
"1500002O20Rik" 0.182256541274001 0.0778691753133097 0.142036745106353 0.115845508780543 0.0910273265595856 0.204756386649791 0.102555653143529 0.175638457645505 0.127751976253486 0.206195891202308
"1500003O03Rik" 0.472535514003369 1.62655046706134 0.637852494298316 1.46331571866286 1.64353776413363 1.83901943578233 0.685392434697182 1.67923550620072 0.729156510261344 0.990667055858194
"1500011B03Rik" 0.0619862592202256 0.0427451218262382 0.0298697220159173 0.0273108302214023 0.0781391533617251 0.229179479777597 0.0381658456969091 0.0436067244381576 0.0462685033185397 0.0774074538925129
"1500011H22Rik" 0.0161134126435504 0.00166916310763209 0.5437295636731 0.0186632166798726 0.128337333928732 0.194363607346303 0.097181847268538 0.155312066798293 0.204046308394001 0.194393626114158
"1500011K16Rik" 0.565963880118879 0.773261535739876 0.471327894845158 0.884348204117762 0.601175660189921 0.6363647102954 0.81266766714096 0.647754686074231 0.6588220991556 0.643883898437067
"1500012F01Rik" 0.835368792249837 0.717724540018877 1.41737330323997 0.998563407448863 2.19594188259403 1.83352553112021 2.21360829692101 5.0006488592806 3.98213287132363 2.28184296772706
"1500015A07Rik" 0 0.23360552451681 0.0955193109989661 0.120060254244303 0.067171168364107 0.199205116014314 0.100899541924404 0.0520271210166462 0.102324012808175 0.064873824033225
"1500032L24Rik" 3.28970233511237 4.86165380837377 2.7160018537862 3.94038774403231 2.13275208942046 2.91036843033893 2.99252191889887 2.18834536875556 1.93490585376064 2.08093523182673
"1600002K03Rik" 0.125655788083986 0.202629545167848 0.159482005614414 0.324969199143057 0.185468732336914 0.54296151859729 0.331150659815745 0.330279381687189 0.239557801907821 0.257743282064981
"1600012F09Rik" 0.158652197259754 0.289515790155006 0.236068785828515 0.215746684075382 0.15246801029373 0.265307442886338 0.237380257427115 0.211469428829658 0.229370704878558 0.256558277258727
"1600012H06Rik" 0.0925975456150228 0.19906411236885 0.145446436842624 0.145628563531304 0.189080709988362 0.137523060458185 0.147759501357033 0.154360431227253 0.192556781315751 0.274130753285362
"1600014C10Rik" 0.176706377716264 0.0132538937869709 0.0947081270321673 0.0733194582642227 0.15472115438597 0.0658791308512629 0.0803202923890661 0.0951843041620853 0.141353759881424 0.145376106190509
"1600020E01Rik" 0.114130369783387 0.0491203528189275 0.159292431613097 0.0695468786211667 0.155728097044052 0.194216545907351 0.0922144400752324 0.111601160632428 0.12154606065397 0.21863071636766
"1600029D21Rik" 0.259301099689251 0.123213522183193 0.132057823390109 0.493206049312658 0.22897997818106 0.615153790787875 0.176123266696384 0.317491362446971 0.29091004031452 0.0469467570085599
"1700011J10Rik" 0.0359354168688034 0.081020898136681 0.208549009483036 0.144493261048039 0.199086579955662 0.0737283282078316 0.154291586599972 0.173481123725431 0.202402893910447 0.207187336971071
"1700011L22Rik" 0 0.146893893380897 0.00144804115982587 0.000769679815220681 0.075827867419641 0 0 0 0.00064162754118827 0
"1700012B15Rik" 0.351919964475283 0.104501395774934 0.205016586297522 0.108795097264843 0.174099956630585 0.338125025317277 0.179097885420045 0.175132379500563 0.205579748776389 0.2228260479321
"1700017B05Rik" 0.086596131813256 0.0152863537371672 0.167697534702425 0.0256344437470237 0.112904411759449 0.141605443232951 0.0854651679093675 0.120321099461095 0.14655432402131 0.089801792712875
"1700019E19Rik" 0.17693779451694 0.203040691296053 0.34953399350166 0.332427291932076 0.667430558077091 0.568484667470915 0.414664408260155 0.439193751538059 0.415955269052434 0.658573518474099
"1700020I14Rik" 0.324829623770477 0.217340288322549 0.217420299341438 0.202773292741166 0.241586735031175 0.134712121743935 0.177393086268898 0.111704319272726 0.160500020140359 0.201820603669416
"1700021F05Rik" 0.0262679881814706 0.207460303067751 0.311731197841028 0.238957305501039 0.239840942082776 0.101802126917017 0.282043973220938 0.201546911034804 0.221332681186023 0.276846011507863
"1700025G04Rik" 0.965533421014838 0.449628689665494 0.686801331697862 0.685412906725174 0.86067715665262 0.316671748303502 0.513927538733418 0.588655729719368 0.599862852411827 0.412065182397625
"1700029F09Rik" 0.212027781284171 0.0743455841576898 0.404766179218704 0.0903188750864155 0.104254622303473 0.265338299950122 0.150271795386223 0.176497701243805 0.184493634789191 0.117182752405934
"1700029G01Rik" 0.0906409361627316 0.00963186181534216 0.075768357218794 0.0259028648090949 0.0885481494509771 0.18201906921885 0.02213368891468 0.107530802230439 0.111190014290802 0.187154332978895
"1700034H14Rik" 0.0793461797402769 0.113407842625707 0.294226876598297 0.143563669426267 0.286133371174878 0.179200360577805 0.212661098539635 0.254801753633124 0.253826576770119 0.262287248619538
"1700037H04Rik" 0.0662186006844351 0.200482731407211 0.222212992729646 0.186539914558979 0.16941902614847 0.230915963928011 0.205811003858139 0.12239312615569 0.141476012534997 0.177248053758963
"1700040I03Rik" 0.0451217042989992 0.184882028624929 0.276435619238659 0.143376973463552 0.0562785310357645 0.146452678084668 0.205145646376423 0.0876684458108565 0.114188400144911 0.0425178556717083
"1700081L11Rik" 0.120443661198874 0.16235428443679 0.236146999814613 0.129522379324594 0.167086002015304 0.303957876287444 0.142680019088472 0.167574987527074 0.189622580992929 0.274586526416174
"1700086O06Rik" 0 0.00911572663298304 0.182770911526273 0.0286079055305235 0.0562421681902675 0.0649644868420148 0.0720151197493266 0.062104081365839 0.191722130678024 0.132499220154047
"1700097N02Rik" 0.0565945734602935 0.00467579321044325 0.649665259611106 0.048037256471242 0.002497107101423 0 0.0572404074443597 0.221097314931222 0.108609982271369 0.00955874713616376
"1700113I22Rik" 0.0893165745679561 0.0675076359476516 0.121988761049946 0.123504299854453 0.136465258332441 0.0597877001775131 0.153787443521264 0.117436964391481 0.163710646409185 0.137295061664965
"1700123O20Rik" 0.116533057068461 0.421405064444528 0.484797606799793 0.480248380156832 0.501616418066414 0.671253426884103 0.465728032533984 0.446700019729044 0.546670851252316 0.651912946774595
"1810006K21Rik" 1.2215155118465 0.722921556499091 1.52503280477595 0.940150611012943 1.30605637242164 1.39375746652991 1.29548139407487 1.42536211663717 1.49329301041615 1.63794364553724
"1810008A18Rik" 0.138701335097657 0.166632082748788 0.26825212318933 0.201494760623927 0.235396070941428 0.31682627289463 0.246701123685169 0.246551206984827 0.269246284623547 0.340039848930693
"1810009A15Rik" 0.260758450575854 0.646874341137728 0.591821937859864 0.669679380942827 0.687412948531673 0.654643436084837 0.720580535247146 0.618115536347631 0.511239462433969 0.570798890290996
"1810011O10Rik" 0.0601510099160942 0.226369883375782 0.217310314950807 0.371298334884457 0.209743507921966 0.728689521790124 0.481925671912941 0.196899719316525 0.379370001571971 0.165906919206243
"1810012P15Rik" 0 0.268992628133559 0.0354207106768579 0.14895836321294 0.0131624712884923 0.0834967968402385 0.104367934027985 0.0762467481845104 0.0281179641894652 0.023255325248426
"1810013D10Rik" 0.079854906494892 0.207189665765406 0.356968142330683 0.235946461521021 0.338827050301527 0.239005408321386 0.32924036202803 0.387251528925435 0.352357008178928 0.360917170753463
"1810013L24Rik" 0.227803063412884 0.178730891184037 0.226635866490624 0.252501808135837 0.150777841730808 0.199151429562927 0.230235209784418 0.191622693653096 0.247334095555042 0.10996485109669
"1810014F10Rik" 0.0273691412931919 0.012298760953683 0.363084278029411 0.0311726575663529 0.237677046253842 0.164774325670924 0.0794684415436702 0.0887581893601487 0.226223524693389 0.253177362122867
"1810019D21Rik" 0 0.0899967812753239 0.0586158294070101 0.0776904473403144 0.0737191828223917 0.0974978025037918 0.0990335314198319 0.183393170309232 0.118479632564113 0.0651368689570741
"1810019J16Rik" 0.0117005182159518 0.106207333095208 0.180559631713305 0.139441478720399 0.326421516347851 0.131016294372996 0.17983607314405 0.188324309366084 0.209478813482769 0.28544250503654
"1810020D17Rik" 0.35105343624313 0.0931363498595947 0.259166613502169 0.126526864495224 0.192354167207203 0.445754736697307 0.189760610600708 0.357802417899059 0.267478667106233 0.26957981783018
"1810022K09Rik" 0.291146198878765 0.828474102024046 0.502891217487147 0.647035544201346 0.502789761031824 0.308696625388761 0.657050229861602 0.621089103049311 0.502138947315035 0.53516302698962
"1810026B05Rik" 0.207832015654692 0.241888891651529 0.272550475669161 0.218546995511895 0.311858666938103 0.384087848692045 0.186120191143769 0.245497807418919 0.258961996154745 0.278235026316407
"1810026J23Rik" 0.0430006420045589 0.0841741488216135 0.104635008556106 0.0918668519807258 0.128790841269929 0.181000765616054 0.0997877702225988 0.0978707035118106 0.113179060145952 0.105747674957289
"1810027O10Rik" 1.07434356343479 0.899674775041879 1.11262908584608 1.24855306089715 1.00756727864488 1.2848243118402 1.01758544362087 0.884271711703717 0.923461122107883 1.09219833052657
"1810029B16Rik" 0.0831346754685824 0.173780002499571 0.133964648917365 0.133280045795907 0.18996943119938 0.231358087217491 0.314599544674372 0.189508408391292 0.2349704489976 0.141413334782737
"1810030N24Rik" 0.240239124511275 0.189401165020549 0.319218870282098 0.199213137601517 0.288811642903558 0.366837316040643 0.252275143883886 0.245172858458706 0.273048924645631 0.26253062871818
"1810030O07Rik" 0.0390696595091437 0.0807707067022719 0.121208709762401 0.1112089218105 0.101264770005629 0.24073379246389 0.135625863250158 0.121749386030143 0.129319744152076 0.163364933787549
"1810031K17Rik" 0.48749564873737 0.408592506332618 0.200722438484347 0.390188248177382 0.746131225739348 0.39154853311594 0.282754282541513 0.476497291055544 0.380922218121029 0.581459851801155
"1810032O08Rik" 0.013684570646596 0.0588478682578394 0.15353276580876 0.0891250118826309 0.101119244835479 0.158642052302673 0.197015103232055 0.256491594062531 0.262040386874559 0.1247281872962
"1810033B17Rik" 1.11228497279797 0 0 0.000119492826558839 0 0 0 0 0 0
"1810035L17Rik" 0.489242063003234 1.06364765195518 1.33019350032211 0.992788399138835 1.02631905067677 1.01645355203672 1.12695055831369 0.985322093364675 1.0169699676032 0.968064364565529
"1810037I17Rik" 3.11849049806717 1.49344563221138 2.63344129967932 4.54029734070669 2.4546350281295 3.18895573928173 3.36930700875279 2.55796021467893 2.32640570154756 2.81929816086092
"1810043G02Rik" 0 0.00451906180332488 0.108286570199124 0.0208225791253375 0.0745020815848661 0.14556584663683 0.070137840953011 0.0752284049032571 0.143614112330669 0.127346977601577
"1810043H04Rik" 0.188476665747902 0.466065998321106 0.50520963853804 0.438564204423523 0.478282803561421 0.352555278062728 0.512135428489216 0.376063310749012 0.463430012436562 0.528865221015611
"1810046J19Rik" 1.13622981284644 0.573287515015683 0.94527939595815 1.96852538008736 1.54788638896152 2.2237689699317 2.10152962419747 1.35043125283464 1.13638329829404 1.54031584830784
"1810048J11Rik" 0 0.11821798248999 0.112333505297856 0.102126028695683 0.189448455355318 0.104988221531023 0.0897765707704078 0.109499655620171 0.156816471116077 0.243564335518757
"1810055G02Rik" 0.112907445793917 0.092100482433559 0.225044418409643 0.184193174635962 0.210822540085881 0.397020186001673 0.251244636974814 0.155376425569456 0.196309353953877 0.141969806048646
"1810058I24Rik" 1.44736256700293 1.8635501003204 0.878697107530033 1.38357209738103 1.25692340099868 1.24040741106833 1.2149169523039 0.968896198257401 0.990109937520586 1.15403249420612
"1810063B05Rik" 0.214330743313762 0.283312784790281 0.319289766647009 0.230500423033134 0.209948881582074 0.317856475565143 0.250525400108468 0.249711694776761 0.272745377463462 0.301171571233668
"1810063B07Rik" 0.194689215419497 0.152716575584956 0.193260288595642 0.211408461562501 0.261381296341924 0.302424797335619 0.179771217368428 0.1784342451574 0.166794346284054 0.277136820464767
"1810074P20Rik" 0.0949723411575012 0.12598566714178 0.145951489264884 0.127424787976596 0.16023570185245 0.201560340405174 0.131159757085086 0.165477223170199 0.141274782602049 0.204224627434711
"2010002N04Rik" 3.89150596400939 0.00466947087447225 0.116440076088738 0.0238628900087665 0.0374748908936783 0 0.0417686234150011 0.186822138201943 0.117218126258602 0.0776470463075598
"2010003O02Rik" 0.203455890184546 0.166472272546584 0.101644074609302 0.136162166039965 0.18720980500842 0.31274385418811 0.104662011178434 0.141453597773192 0.124124462571416 0.158737217153897
"2010011I20Rik" 0.128392613436403 0.369326107503734 0.144958401699595 0.561158986090816 0.449798738341172 0.476416082729358 0.260591376242411 0.374178061605114 0.185119460195267 0.268875914230577
"2010012O05Rik" 0.318411109916025 0.338462051085098 0.342135095462209 0.358922206819496 0.601394680416679 0.644354639745729 0.338633435720284 0.445949306280355 0.356545597657051 0.415368843770792
"2010106G01Rik" 0.293469374763181 0.0953361642871324 0.126196911969136 0.132086358131902 0.140685330968817 0.182889719994773 0.106844662773909 0.119453040704389 0.110412001786544 0.128814681154963
"2010107E04Rik" 2.21225864000459 3.18915045137127 3.31772999996724 3.12015167658355 2.27118813899979 3.7573750009018 3.54290960363252 3.30168540422092 2.99421595279153 2.81926503847157
"2010107G23Rik" 0 0.234375685848437 0.194977599719834 0.296337437769024 0.271536918710865 0.278915110641374 0.351519535048144 0.228069585670881 0.2243413739715 0.289617167358426
"2010107H07Rik" 0.068156735129391 0.157104766308124 0.177110836873913 0.130153261463017 0.209737014627232 0.178032547518746 0.12414117596662 0.26455573688514 0.172998580686338 0.165232652541445
"2010109K11Rik" 0.0892858299439046 0.140415669549508 0.159583651704257 0.275204057708815 0.0583104711197419 1.05514233990937 0.0999827725945978 0.0312417758950853 0.124364225900479 0.0603228339290346
"2010111I01Rik" 0.141337142654163 0.175582232092285 0.622612272519809 0.49942541988587 3.55651396737542 2.51668084349214 0.524327480071905 1.46158996148517 1.16895234335993 3.30595952505389
"2010300C02Rik" 0 0.114665162724895 0.137772772903946 0.165737440612451 0.216430694850969 0.106302637310766 0.0666146259395101 0.395263781194001 0.0719532436164338 0.0512122850032497
"2010305A19Rik" 0.0473063868448434 0.12796141998889 0.105941252604407 0.0900339571688007 0.076773703790514 0.189388327897788 0.102697515368171 0.0923933423126688 0.0960082041041038 0.0697780683648327
"2010317E24Rik" 0.0893108781170328 0.00897615989786701 0.645291555277893 0.00482065115467957 0.00311740861140016 0 0.0133879015342897 0.0216629542557823 0.0211399693289528 0.00811091107783405
"2010320M18Rik" 0.0437968352406855 0.253692161732642 0.109732850556636 0.20802062870171 0.177829190200521 0.188334861141974 0.176051242478221 0.18949018724664 0.168118797265842 0.2154054422426
"2010321M09Rik" 0.132104861139647 0.0487143542896547 0.149645582289846 0.0895006007928263 0.104870070769449 0.113869020676703 0.101863785209148 0.132406369591388 0.117849077145529 0.16513620036399
"2200002D01Rik" 0.0330524972814321 0.582741760011244 0.0956290812595044 0.385716451985818 0.61039539159346 2.11658373559343 0.172367485860218 0.200267145108671 0.28538833245586 0.574857990653746
"2200002K05Rik" 0 0.187299363955994 0.00496968199200104 0.0234825168707758 0.00554106062762387 0 0.00481941270377587 0.00942720306742266 0.0044294761642333 0.00356123453756479
"2210013O21Rik" 0.870591674615167 0.232439491094274 0.449941560371556 0.267003461355529 0.527885921238928 0.25302499957893 0.379622128532898 0.485843562593908 0.595751737410562 0.564884527777307
"2210016F16Rik" 0.116978264111065 0.379012282923708 0.270528717445632 0.361673166158853 0.406087248243172 0.335880679529505 0.380825030328564 0.279443531559839 0.284483090320394 0.387642424961137
"2210016L21Rik" 0.122179068551471 0.157632183295434 0.299569482255092 0.210934506510153 0.26704422581474 0.254437264095972 0.28359968886168 0.321968307099336 0.374605782961525 0.326670220793315
"2210020M01Rik" 0.0696688712799829 0.233016032273082 0.0125072744073696 0.263097900018842 0.0407131344061376 0.100783684648405 0.103390880958833 0.0660218301026419 0.0146016643712486 0.0443494456589264
"2210021J22Rik" 0.076018630176724 0.138010675490734 0.269908143094176 0.205927900808995 0.113030387512363 0.313590421251122 0.221791433998253 0.227678262832265 0.175542408201673 0.184602671610181
"2210403K04Rik" 1.32913749387505 0.330734772351309 0.278333465169656 0.558969440653818 0.565712191058395 0.632636547574529 0.420646180804427 0.287782630909975 0.370708416488322 0.51509215543628
"2210407C18Rik" 0 0.0200668025291958 0.00241950535488085 0.0155508153058464 0.152470640223038 0 0.000356034065339372 0.0256131846440176 0.00528026400570066 0.0112699802662646
"2210411K11Rik" 0.281724256145988 1.14205098284824 0.645979540923063 1.36428219317482 0.866993390220446 1.26505681288236 1.28616300319692 0.765897118989604 0.584469103994562 0.752096060565361
"2300005B03Rik" 0 0.181028581572673 0.0052336718707514 0.575899613205188 0.00598814933811505 0.0825873730953621 0.0383100196919978 0.0171135340226127 0.00926286719854147 0.0065525874337478
